Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
316,2026-04-27,9257,MBLEF,MBL Equity Fund,10.1,10.3,9.84,10.29,4600,46277,10.1,10.8,8.59,2026-04-27T14:54:54.95231,10.29,29,10.06,1251.52
317,2026-04-27,9258,PURE,Pure Energy Limited,917,947,923.2,939,24608,23061571.7,917,1327.9,289.3,2026-04-27T14:59:51.492287,939,382,937.15,7512
318,2026-04-27,9259,RSY,Reliable Samriddhi Yojana,10.18,10.4,10,10,7100,72371,10.18,10.7,8.58,2026-04-27T14:57:06.278129,10,40,10.19,1200
319,2026-04-27,9261,NIFRAGED,Nifra Green Energy Debenture 6% - 2088/89,1200.2,1200.2,1020.2,1032,329,342036.6,1200.2,1200.2,948,2026-04-27T13:58:54.154383,1032,10,1039.62,5160
320,2026-04-27,9262,TTL,Trade Tower Limited,770,830,770,823,13799,11334689.5,810.1,1262.8,366.1,2026-04-27T14:59:35.845289,823,440,821.41,6712.47
321,2026-04-27,9263,SANVI,Sanvi Energy Limited,674.5,720,674.5,712.8,18467,13090011.1,710,1060,359,2026-04-27T14:59:59.136477,712.8,346,708.83,6272.64
322,2026-04-27,9264,RBBD2088,7% RBBL Debenture 2088,1057.1,1113,1080,1078,366,400290,1057.1,1100,967.6,2026-04-27T13:32:30.076337,1078,6,1093.68,2695
323,2026-04-27,9267,BHCL,Bikash Hydropower Company Limited,534,554,534,545,20413,11159976.5,544,699,292.1,2026-04-27T14:59:58.319858,545,477,546.7,4954.6
324,2026-04-27,9269,GBIMESY2,Global IME Sammunat Yojana -2,9.27,9.82,9.13,9.53,9240,89623.8,9.27,10.18,8.5,2026-04-27T14:44:18.814823,9.53,24,9.69,1429.5
325,2026-04-27,9270,HIMSTAR,Him Star Urja Company Limited,892.9,916,881,898,3683,3299460.4,892.9,1264,252.2,2026-04-27T14:59:58.465509,898,154,895.86,3349.54
326,2026-04-27,9271,SBLD2091,7.25% SBL Debenture 2091,1087,1063,1054.7,1063,75,79312.6,1087,1150,109,2026-04-27T12:10:21.374226,1063,3,1057.5,2657.5
327,2026-04-27,9286,SHINED,Shine Resunga Debenture,1140,1105.8,1105.8,1105.8,50,55290,1140,1200,1000,2026-04-27T14:42:54.978162,1105.8,2,1105.8,1105.8
328,2026-04-27,9287,MABEL,Mabilung Energy Limited,676,690,661,673,10475,7033116.7,676,927,317.7,2026-04-27T14:59:57.369454,673,214,671.41,2596.6
329,2026-04-27,9290,HLICF,HLI Large Cap Fund,9.3,9.03,8.9,9.03,1400,12607,9.3,10.55,8.74,2026-04-27T14:49:47.152489,9.03,14,9,4515
330,2026-04-27,9293,DHEL,Daramkhola Hydro Energy Limited,638.6,638.6,615,618.5,12859,7973167.6,620,918.9,402.2,2026-04-27T14:59:58.104946,618.5,406,620.04,6373.64
331,2026-04-27,9294,SAGAR,Sagar Distillery Limited,1807,1861,1796.1,1809,12466,22530720.1,1807,2439,319.5,2026-04-27T14:59:59.38284,1809,284,1807.37,13133.34
332,2026-04-27,9295,SWASTIK,Swastik Laghubitta Bittiya Sanstha Limited,2550,2550,2510.3,2550,705,1786268,2550,3400,391.7,2026-04-27T14:59:17.563494,2550,28,2533.71,1472.63
333,2026-04-27,9296,BUNGAL,Bungal Hydro Limited,591.2,603,590,600,12977,7710787.4,591.2,822,302.4,2026-04-27T14:59:55.091325,600,333,594.18,4980
334,2026-04-27,9297,BANDIPUR,Bandipur Cablecar and Tourism Limited,801,880,801,847,35927,30589860.5,843,1233,285,2026-04-27T14:59:57.438115,847,740,851.44,23970.1
335,2026-04-27,9300,JHAPA,Jhapa Energy Limited,1520,1800,1520,1751,64704,104288023.2,1600,1749,293.4,2026-04-27T14:59:59.944897,1751,756,1611.77,6657.13
336,2026-04-27,9301,SAIL,Shreenagar Agritech Industries Limited,1278.9,1278.9,1170,1190,44913,53658592.8,1218,1690,301.7,2026-04-27T14:59:58.905303,1190,628,1194.72,19411.88
337,2026-04-27,9302,RBBF40,RBB Focus 40,9.36,9.48,9.1,9.48,3250,30114.5,9.36,10.2,8.98,2026-04-27T14:59:44.349068,9.48,20,9.26,1185
338,2026-04-27,9303,SYPNL,SY Panel Nepal Limited,1655,1655,1580,1588,37498,59890251,1579,2255.9,319.8,2026-04-27T14:59:57.158395,1588,1023,1597.15,20773.22
339,2026-04-27,9304,CSY,Citizens Santulit Yojana,9.41,9.42,9.16,9.41,5680,52721.5,9.41,10,8.87,2026-04-27T14:51:20.174225,9.41,36,9.28,1176.25
340,2026-04-27,9305,SABBL,Salapa Bikas Bank Limited,1499,1528,1475,1489.6,28360,42522147.2,1499,2000,300,2026-04-27T14:59:53.57648,1489.6,935,1499.37,7781.49
341,2026-04-27,9306,RSML,Reliance Spinning Mills Limited,4203,4346,4195,4239,72187,307455441,4220,5049,300,2026-04-27T14:59:58.655812,4239,961,4259.15,80541
342,2026-04-27,9308,HFIN,Hotel Forest Inn Limited,1195,1225,1148,1148,105359,124011852.6,1195,1450.6,101.7,2026-04-27T14:59:58.939422,1148,5889,1177.04,22960
343,2026-04-27,9311,SOHL,Solu Hydropower Limited,815,825,796,799,295122,239789151.4,814.9,875.5,300,2026-04-27T14:59:59.397583,799,6938,812.5,79900
344,2026-04-27,9312,NSY,Nepal Life Samriddhi Lagani Yojana,9.62,9.7,9.18,9.5,12700,120591,9.62,10.19,9.06,2026-04-27T14:59:34.99033,9.5,58,9.49,1900
345,2026-04-27,9322,BJHL,Bhujung Hydropower Limited,1142,1170,1091,1108,19755,22116874.9,1142,1305,270.1,2026-04-27T14:59:59.192069,1108,866,1119.55,11080
346,2026-04-27,9323,SKHL,Super Khudi Hydropower Limited,1124,1145,1069,1070,29633,32372337.1,1124,1360,300,2026-04-27T14:59:59.318187,1070,1626,1092.44,16585
347,2026-04-27,9324,RLEL,Ridge Line Energy Limited,1321.1,1354,1275,1276,43856,57379996.6,1321.1,1592.3,300,2026-04-27T14:59:58.62974,1276,2344,1308.37,15120.6
348,2026-04-27,9325,SKHEL,Suryakunda Hydro Electric Limited,1635,1633.5,1563,1570,18600,29584808,1635,2069.4,284.3,2026-04-27T14:59:59.166807,1570,1635,1590.58,10827.89
349,2026-04-27,9327,ICFCD89,8% ICFC Finance Limited Debenture 2089,1083.1,1110,1085.1,1098.9,1200,1313601,1083.1,1110,1020,2026-04-27T14:59:07.862583,1098.9,43,1094.66,
350,2026-04-27,9329,SIPD,Shikhar power Development Limited,966.1,1058.1,966.1,1058.1,4380,4630728,920.1,920.1,284.3,2026-04-27T14:59:28.214175,1058.1,438,1057.24,10369.38
351,2026-04-27,9330,PCIL,Palpa Cement Industries Limited,1019.9,1117.1,1019.9,1117.1,79890,89204220,971.4,971.4,300,2026-04-27T14:59:59.362958,1117.1,7989,1116.58,41891.25
