Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-05-08,135,SBI,Nepal SBI Bank Limited,383.6,394.9,383.2,387.72,14706,5706045.5,390.44,549,270,2025-05-08T14:59:34.921182,387.6,124,388,42258.22
2,2025-05-08,147,SHL,Soaltee Hotel Limited,513,515,500,511.16,109167,55553654.7,507.13,636.5,416.5,2025-05-08T14:59:57.925913,512,270,508.88,52233.53
3,2025-05-08,148,TRH,Taragaon Regency Hotel Limited,955,955,940,941.89,3576,3374984.8,955.86,1538,715,2025-05-08T14:59:10.242895,941.6,43,943.78,18481.01
4,2025-05-08,152,NHPC,National Hydro Power Company Limited,242.5,244.5,236,238.65,494512,119221914.6,237.78,290,136,2025-05-08T14:59:57.48959,239,1553,241.09,5886.15
5,2025-05-08,154,CHCL,Chilime Hydropower Company Limited,519,522.9,508,514.79,122810,63191768.2,522.04,697,426.3,2025-05-08T14:59:58.53571,515,627,514.54,45210.9
6,2025-05-08,155,STC,Salt Trading Corporation,5187.52,5195,5100,5179.91,1961,10103359,5187.52,7000,4245,2025-05-08T14:59:47.654424,5195,52,5152.14,16612.86
7,2025-05-08,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,665,682.8,659,671.38,16433,10983191.2,669.5,930.2,645,2025-05-08T14:59:41.081546,671,109,668.36,17536.98
8,2025-05-08,172,NABBC,Narayani Development Bank Limited,1572.2,1579,1491,1553.32,20865,32249008.8,1604.24,2060,424.4,2025-05-08T14:59:58.402497,1491,131,1545.6,4076.96
9,2025-05-08,176,NICL,Nepal Insurance Co. Ltd.,780,788.9,770.5,779.82,7238,5670156.7,786.16,1162,750,2025-05-08T14:59:51.198578,780,70,783.38,14745.45
10,2025-05-08,178,NLICL,National Life Insurance Co. Ltd.,619,621,617.3,620.07,21747,13479809,620.1,776.1,528,2025-05-08T14:59:53.381316,620,87,619.84,32318.87
11,2025-05-08,182,SPIL,Siddhartha Premier Insurance Limited,837.6,837.6,806,807.46,12605,10241597.5,821.74,1076,732,2025-05-08T14:59:12.270113,806,91,812.5,22661.77
12,2025-05-08,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,677,700,677,681.31,13746,9392122,688.87,926,624,2025-05-08T14:54:41.435182,678.2,73,683.26,17868.3
13,2025-05-08,187,NLIC,Nepal Life Insurance Co. Ltd.,770,770,756.2,760.19,29345,22361354.6,763.87,1060,568,2025-05-08T14:59:47.772122,759,240,762.01,68635.76
14,2025-05-08,188,LICN,Life Insurance Corporation (Nepal) Limited,937,938,919,920.91,22355,20640665.1,923.81,2475,905.6,2025-05-08T14:59:50.096613,923.5,199,923.31,46045.5
15,2025-05-08,194,NFS,Nepal Finance Ltd.,640,681,625,657.12,62391,40814291.6,637.71,2614.9,487.1,2025-05-08T14:59:59.249197,653,791,654.16,5512.87
16,2025-05-08,204,GUFL,Gurkhas Finance Ltd.,568.5,588,547.3,573.21,21939,12510413.6,557.36,1041,528.1,2025-05-08T14:59:59.409868,574,205,570.23,4975.43
17,2025-05-08,219,UNL,Unilever Nepal Limited,47430,47430,46900,46900,20,943300,46500,56805.8,38400,2025-05-08T12:35:43.16909,46900,2,47165,43180.83
18,2025-05-08,232,GFCL,Goodwill Finance Limited,665.4,691,645,675.6,80601,54214624.6,653.76,1353,446,2025-05-08T14:59:57.69081,673,481,672.62,6391.95
19,2025-05-08,235,HDL,Himalayan Distillery Limited,1231.8,1231.8,1190,1190.73,33067,39517826.5,1207.68,1749,1136,2025-05-08T14:59:50.074693,1195,556,1195.08,36595.92
20,2025-05-08,236,PFL,Pokhara Finance Ltd.,425,444.7,407,431.5,66118,28529266.9,421.36,794.9,339.9,2025-05-08T14:59:55.961639,432,531,431.49,4671.23
21,2025-05-08,245,CFCL,Central Finance Co. Ltd.,556,579.3,548.8,563.18,40702,23020103,550.65,820,377.3,2025-05-08T14:59:56.357397,562.2,296,565.57,5343.88
22,2025-05-08,250,JFL,Janaki Finance Company Limited,485.6,515,461,501.29,61914,30591314.9,476.15,1083.3,400,2025-05-08T14:59:58.716246,507,549,494.09,3461.27
23,2025-05-08,256,SFCL,Samriddhi Finance Company Limited,514.9,533.4,492,516.89,55175,28370701.3,504.89,1117.9,333.3,2025-05-08T14:59:53.473442,515,424,514.19,4232.87
24,2025-05-08,263,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,485,514,477,509.03,39437,19765779.9,486.98,759,382.2,2025-05-08T14:58:50.401745,508,220,501.19,5152.28
25,2025-05-08,268,SWBBL,Swabalamban Laghubitta Bittiya Sanstha Limited,805,820,805,815.65,1845,1509519.7,810.36,1232,755.1,2025-05-08T14:59:20.888863,819,40,818.16,13512.26
26,2025-05-08,273,ICFC,ICFC Finance Limited,596,654.6,585,653.1,116283,74904825.9,595.11,910,504.1,2025-05-08T14:59:56.33531,652,991,644.15,7729.25
27,2025-05-08,307,NTC,Nepal Doorsanchar Company Limited,894,894,873,876.14,11604,10224596.6,883.69,1214,800,2025-05-08T14:59:21.840991,876,245,881.12,157705.2
28,2025-05-08,338,PROFL,Progressive Finance Limited,502,538.5,488,525.66,55471,29035162.6,505.71,865,330,2025-05-08T14:59:55.574385,526,389,523.42,4500.21
29,2025-05-08,131,NABIL,Nabil Bank Limited,490,490,480.5,482.64,54724,26424061.9,483.31,700,419,2025-05-08T14:59:50.255898,482,476,482.86,130587.9
30,2025-05-08,132,NIMB,Nepal Investment Mega Bank Limited,214,214,206.2,207.07,102310,21288491.7,209.82,295,147.4,2025-05-08T14:59:54.668372,206.5,369,208.07,70670.08
31,2025-05-08,133,SCB,Standard Chartered Bank Limited,602,610.9,602,607.56,13787,8349883.3,612.13,790,512,2025-05-08T14:57:54.85556,607.5,159,605.63,61013.41
32,2025-05-08,134,HBL,Himalayan Bank Limited,227,227,215.3,220.32,46503,10278660.3,223.89,312.1,168,2025-05-08T14:59:38.46453,220.5,157,221.03,47713.86
33,2025-05-08,137,EBL,Everest Bank Limited,616,627.8,616,618.51,22411,13894880.7,622.28,790,494,2025-05-08T14:59:53.855535,618.8,337,620,80064.23
34,2025-05-08,139,NICA,NIC Asia Bank Ltd.,359,359,347,352.29,84006,29467684,358.27,573,340.1,2025-05-08T14:59:47.370798,352.7,414,350.78,52553.1
35,2025-05-08,140,MBL,Machhapuchhre Bank Limited,217,222,215.3,217.45,69997,15231527.8,218.41,295,157.8,2025-05-08T14:59:59.409252,217.2,210,217.6,25270.64
36,2025-05-08,141,LSL,Laxmi Sunrise Bank Limited,213.4,213.4,207.2,210.28,138333,28873997.1,211.27,300,143.6,2025-05-08T14:59:45.97678,211.6,256,208.72,51195.85
37,2025-05-08,142,KBL,Kumari Bank Limited,205.5,205.5,200.5,201.93,171681,34692650.4,204.22,272.9,129.6,2025-05-08T14:59:59.396269,201.9,492,202.07,52957.88
38,2025-05-08,145,SBL,Siddhartha Bank Limited,268,275.5,266.1,269.55,47752,12870661,271,380,215.6,2025-05-08T14:59:47.371272,270,157,269.53,37979.54
39,2025-05-08,149,OHL,Oriental Hotels Limited,854,862.9,846.1,852.04,7530,6430841,852.44,1205,708,2025-05-08T14:48:55.650663,852,53,854.02,10092.37
40,2025-05-08,153,BPCL,Butwal Power Company Limited,544.7,555,515.6,516.55,702392,370929798.7,534.1,555,284.4,2025-05-08T14:59:54.200472,515.6,1547,528.09,17609.52
41,2025-05-08,156,BBC,Bishal Bazar Company Limited,5880,6108,5807,5862.4,1613,9636061,5990,7247,3631,2025-05-08T14:59:24.78273,5871.1,69,5973.99,235082.24
