Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
95,2025-05-07,171,SANIMA,Sanima Bank Limited,307,310,299.7,307.33,65397,19956745.3,301.17,382,230,2025-05-07T14:58:58.727578,307.1,205,305.16,41740.1
96,2025-05-07,176,NICL,Nepal Insurance Co. Ltd.,789.4,800,770.1,786.16,6546,5133070.4,774.95,1162,750,2025-05-07T14:56:12.840235,787,71,784.15,14865.33
97,2025-05-07,180,UAIL,United Ajod Insurance Limited,601,640,601,626.66,8803,5434092.3,604.96,837.3,528,2025-05-07T14:54:28.303113,626,103,617.3,13159.86
98,2025-05-07,182,SPIL,Siddhartha Premier Insurance Limited,812.5,826,799,821.74,7575,6204268.3,798.05,1076,730,2025-05-07T14:59:56.189308,826,87,819.04,23062.54
99,2025-05-07,183,NIL,Neco Insurance Limited,733,751,730.3,747.18,6675,4952706.5,735.82,1050,730,2025-05-07T14:59:27.393606,746.4,66,741.97,18794.95
100,2025-05-07,184,PRIN,Prabhu Insurance Ltd.,884,890,875,880.83,7299,6444643.9,874.84,1113,756,2025-05-07T14:59:08.563854,880,67,882.94,12697.06
101,2025-05-07,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,676,691,676,688.87,22430,15393075.5,686.04,926,624,2025-05-07T14:59:25.90065,689,91,686.27,18066.57
102,2025-05-07,187,NLIC,Nepal Life Insurance Co. Ltd.,750.1,770,750,763.87,26478,20130482,751.09,1060,566,2025-05-07T14:59:04.235474,762.5,241,760.27,68968.01
103,2025-05-07,210,CIT,Citizen Investment Trust,1911.1,1930,1911.1,1927.23,16423,31546942,1921.66,2700,1887,2025-05-07T14:59:25.376453,1928,348,1920.9,124917.51
104,2025-05-07,236,PFL,Pokhara Finance Ltd.,391,422,387,421.36,48982,20169672,391.27,794.9,339.9,2025-05-07T14:59:21.939299,420.5,355,411.77,4561.46
105,2025-05-07,238,NMB,NMB Bank Limited,231.6,244,231.3,240.7,87995,20904036.4,232.65,300,162,2025-05-07T14:59:19.825459,239.4,260,237.55,44208.66
106,2025-05-07,244,SIFC,Shree Investment Finance Co. Ltd.,486,518,481,512.93,22726,11372547.5,490.85,795,409.3,2025-05-07T14:58:25.014158,515,190,500.42,5129.3
107,2025-05-07,245,CFCL,Central Finance Co. Ltd.,522,563,522,550.65,42506,23307061.6,532.19,820,377.3,2025-05-07T14:58:47.193926,550,275,548.32,5224.98
108,2025-05-07,250,JFL,Janaki Finance Company Limited,435,478,435,476.15,42330,19403423.9,436.87,1083.3,400,2025-05-07T14:59:14.53359,476.5,375,458.38,3287.69
109,2025-05-07,273,ICFC,ICFC Finance Limited,576.4,596,555,595.11,28459,16439979,565.16,910,504.1,2025-05-07T14:58:48.02955,595,241,577.67,7042.95
110,2025-05-07,307,NTC,Nepal Doorsanchar Company Limited,862.6,884,858,883.69,22649,19592465.5,862.04,1214,800,2025-05-07T14:58:47.448452,883.7,281,865.04,159064.2
111,2025-05-07,338,PROFL,Progressive Finance Limited,473,508.8,464,505.71,32097,15667995.6,474.76,865,330,2025-05-07T14:59:21.690701,505.5,279,488.14,4329.42
112,2025-05-07,357,PCBL,Prime Commercial Bank Ltd.,231.8,246.8,231.2,244.12,64612,15381015.4,233.98,329,189,2025-05-07T14:58:49.920327,244,242,238.05,47365.57
113,2025-05-07,2860,SAPDBL,Saptakoshi Development Bank Ltd,850,923,810.2,875.73,81711,70651904.6,853.46,1622.7,312,2025-05-07T14:59:16.368074,868,701,864.65,7306.55
114,2025-05-07,2862,CMF2,CITIZENS MUTUAL FUND 2,9.23,9.51,9.23,9.51,3650,34543.5,9.41,10.68,7.65,2025-05-07T14:51:20.187863,9.51,5,9.46,532.56
115,2025-05-07,2867,NMB50,NMB 50,10.41,10.79,10.41,10.79,8957,96238.21,10.58,12.54,8.95,2025-05-07T14:45:16.261774,10.79,9,10.74,1348.75
116,2025-05-07,2872,SBLD2082,10.50% SBL Debenture 2082,1061.2,1061.2,1061.2,1061.2,25,26530,1080,1259.5,1030,2025-05-07T14:24:45.186249,1061.2,1,1061.2,2294.91
117,2025-05-07,2881,NRIC,Nepal Reinsurance Company Limited,1205,1244,1202,1236.04,70544,86228590.1,1203.73,1389.9,630.1,2025-05-07T14:59:16.822646,1224,534,1222.33,165903.6
118,2025-05-07,2902,LUK,Laxmi Unnati Kosh,9.58,9.98,9.58,9.8,95800,953460.26,9.66,10.22,8.16,2025-05-07T14:59:16.369795,9.8,16,9.95,639.57
119,2025-05-07,2907,SSHL,Shiva Shree Hydropower Ltd,234.1,246,234,245.23,226424,55030238.8,236.59,281.1,156,2025-05-07T14:59:19.89756,245,659,243.04,3620.58
120,2025-05-07,2908,SGIC,Sanima GIC Insurance Limited,560,581,552,576.43,32768,18641312.3,556.47,817.1,516,2025-05-07T14:59:27.000269,580,255,568.88,12393.24
121,2025-05-07,2913,MEN,Mountain Energy Nepal Limited,575,599,573,586.07,111362,65563724.2,570.11,809.5,515,2025-05-07T14:58:42.249115,585,553,588.74,15253.74
122,2025-05-07,2915,PMLI,Prabhu Mahalaxmi Life Insurance Limited,542,582,540,562.67,19995,11098528.4,540.61,732.2,473,2025-05-07T14:59:00.625185,566,256,555.06,26589.53
123,2025-05-07,2919,NIFRA,Nepal Infrastructure Bank Limited,290,292,281.4,288.18,468835,134791940,284.74,366.6,188.1,2025-05-07T14:59:27.012516,290,1156,287.5,62246.88
124,2025-05-07,2923,SLCF,Sanima Large Cap Fund,9.44,9.85,9.44,9.84,5500,53428,9.62,10.6,7.84,2025-05-07T14:58:07.504876,9.85,16,9.71,1180.8
125,2025-05-07,2924,GLH,GreenLife Hydropower Limited,276,280,268.9,277.52,243801,67322278.6,272.07,336,196,2025-05-07T14:59:24.865276,276.4,711,276.13,4995.36
126,2025-05-07,2925,MLBSL,Mahila Lagubitta Bittiya Sanstha Limited ,2115,2239.8,2115,2203.42,1081,2333279.8,2155.82,2648.7,1700,2025-05-07T14:58:55.664061,2219,47,2158.44,4793.82
127,2025-05-07,2934,SHEL,Singati Hydro Energy Limited,274,294.6,274,289.53,1426379,410875831.8,274.84,334.4,143.5,2025-05-07T14:59:27.030567,289.1,3500,288.05,8396.37
128,2025-05-07,2936,NCCD86,9.5% NCC Debenture 2086,1121,1121,1121,1107,2,2214,1121,1166.8,995,2025-05-07T14:54:11.662603,1121,1,1107,3321
129,2025-05-07,3946,CHDC,CEDB Holdings Limited,2501,2590,2482,2581.4,57692,145820954.2,2500.63,2730,627,2025-05-07T14:59:07.824098,2575.2,611,2527.57,26697.8
130,2025-05-07,4951,JBLB,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,1310,1310,1286,1299.7,6719,8709460.3,1284.53,1920,1270.7,2025-05-07T14:59:12.191096,1299,173,1296.24,19965.62
131,2025-05-07,4965,SAMAJ,Samaj Laghubittya Bittiya Sanstha Limited,2480,2501.2,2460,2501.2,389,971106,2459.37,4181,1856.1,2025-05-07T14:55:45.952166,2501.2,22,2496.41,571.52
132,2025-05-07,4967,NICSF,NIC Asia Select Fund 30,9.05,9.3,9.05,9.2,4690,43410,9.23,11.45,8.31,2025-05-07T14:27:22.5057,9.2,7,9.25,1150
133,2025-05-07,4968,RMF1,RBB Mutual Fund 1,9.04,9.33,9.04,9.33,13149,122114.68,9.15,10.19,7.46,2025-05-07T14:25:34.659339,9.33,15,9.28,1166.25
134,2025-05-07,4969,MND84/85,Muktinath Debenture 2084/85,1076.1,1076.1,1076.1,1070,133,143103,1098,1100,950.9,2025-05-07T14:58:54.949817,1076.1,2,1075.96,1337.5
135,2025-05-07,8025,SPC,Samling Power Company Limited,536,550,522,538.58,33961,18257901.1,525.84,722,464,2025-05-07T14:59:16.750422,541.8,229,537.61,2692.9
136,2025-05-07,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,498.6,525,498.6,520.21,14059,7297651.7,507.65,742,422,2025-05-07T14:59:21.15528,520,132,519.07,2080.84
137,2025-05-07,8033,GBBD85,Garima Debenture, 2085,1087.6,1087.6,1087.6,1087.6,25,27190,1109.73,1110,940,2025-05-07T12:37:39.295056,1087.6,1,1087.6,1087.6
138,2025-05-07,8034,ENL,Emerging Nepal Limited,1115,1150,1110,1142.94,1413,1599184.6,1124.55,1453.5,766,2025-05-07T14:55:44.602969,1148,29,1131.76,6350.17
139,2025-05-07,8043,CBLD88,Civil Bank Debenture 2088,1138.5,1138.5,1138,1138,228,259476.5,1160,1254.2,1018,2025-05-07T14:01:01.8113,1138,3,1138.05,3414
140,2025-05-07,8044,EBLD86,Everest Bank Limited,1051.3,1051.3,1051.3,1051.3,25,26282.5,1070,1080,937,2025-05-07T12:51:05.127198,1051.3,1,1051.3,900.74
141,2025-05-07,8055,BHL,Balephi Hydropower Limited,219.9,227.9,219,224.52,601632,134797779.9,218.85,520,211.7,2025-05-07T14:59:27.069668,224.2,1869,224.05,8208.32
142,2025-05-07,8065,CYCL,CYC Nepal Laghubitta Bittiya Sanstha Limited,1581.2,1667,1570.1,1647.32,5274,8465960.8,1613.2,1958,1420,2025-05-07T14:59:22.668085,1644,161,1605.22,4388.86
143,2025-05-07,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,395,427,392,423.74,90602,37525335.8,389.75,696,350,2025-05-07T14:59:15.099993,423.3,642,414.17,8934.65
144,2025-05-07,8076,HHL,Himalayan Hydropower Limited,405,434.4,405,426.93,22498,9611949,410.81,635,330.5,2025-05-07T14:59:14.118875,427,194,427.23,4674.88
