Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-02-09,131,NABIL,Nabil Bank Limited,499,499,494,495.9,68038,33764079,498.5,562,471,2026-02-09T14:59:54.783773,495.9,469,496.25,134175.66
2,2026-02-09,132,NIMB,Nepal Investment Mega Bank Limited,193,193,189.8,190,111173,21139584.8,190.3,247,187,2026-02-09T14:59:57.639266,190,368,190.15,64844.33
3,2026-02-09,133,SCB,Standard Chartered Bank Limited,641,641,633,635.1,12711,8073231.6,638,701,594.9,2026-02-09T14:59:11.263402,635.1,90,635.13,63779.08
4,2026-02-09,134,HBL,Himalayan Bank Limited,188.8,190,187,188.2,100260,18864833.6,189.8,261,184,2026-02-09T14:59:58.351642,188.2,924,188.15,42498.69
5,2026-02-09,135,SBI,Nepal SBI Bank Limited,405,405.4,397.1,404.9,50211,20156545.3,412,452,363,2026-02-09T14:59:52.000797,404.9,98,401.43,45895.92
6,2026-02-09,137,EBL,Everest Bank Limited,670,672,665.1,670,57712,38626196.3,670,780.6,594,2026-02-09T14:59:51.713714,670,158,669.29,91933.22
7,2026-02-09,139,NICA,NIC Asia Bank Ltd.,328.2,328.2,322.2,323,114234,36994763,328.7,428.4,304.5,2026-02-09T14:59:31.41934,323,437,323.85,48183.74
8,2026-02-09,140,MBL,Machhapuchhre Bank Limited,228,230,225,225,47111,10663474.3,230,272.1,205,2026-02-09T14:59:36.92192,225,138,226.34,27193.98
9,2026-02-09,141,LSL,Laxmi Sunrise Bank Limited,210,210,207.6,208,36757,7650887.6,208.9,252,201,2026-02-09T14:59:56.488374,208,133,208.14,55704.82
10,2026-02-09,142,KBL,Kumari Bank Limited,184,186.8,183.2,184.2,302783,55765340.5,185.5,233.5,175.5,2026-02-09T14:59:50.491439,184.2,597,184.17,48308.04
11,2026-02-09,145,SBL,Siddhartha Bank Limited,380.1,383,367.6,374,109072,40963401.1,380,416,261,2026-02-09T14:59:57.631187,374,182,375.56,55331.35
12,2026-02-09,147,SHL,Soaltee Hotel Limited,495,499,490,497,25082,12421323.9,498,619,464,2026-02-09T14:59:59.474217,497,86,495.22,58404.56
13,2026-02-09,148,TRH,Taragaon Regency Hotel Limited,750,755,748,748,2322,1743056.2,762,1190,681.1,2026-02-09T14:59:46.388629,748,27,750.67,14676.66
14,2026-02-09,149,OHL,Oriental Hotels Limited,731,731,705.6,724,8312,5936334.6,717,1100,633.1,2026-02-09T14:59:40.068693,724,48,714.18,8575.74
15,2026-02-09,152,NHPC,National Hydro Power Company Limited,217,235,213,229.8,1072249,243879117.3,217,244.5,178.6,2026-02-09T14:59:58.023199,229.8,2622,227.44,5667.87
16,2026-02-09,153,BPCL,Butwal Power Company Limited,757.8,757.8,725.1,727,119501,87727485,743,1065,380.7,2026-02-09T14:59:53.221627,727,443,734.11,24783.9
17,2026-02-09,154,CHCL,Chilime Hydropower Company Limited,472,474.8,466,468,27960,13076872.2,470,599.6,456,2026-02-09T14:59:17.622017,468,243,467.69,44389.75
18,2026-02-09,155,STC,Salt Trading Corporation,5480,5520,5415,5435,539,2949898.1,5476,5800,4832,2026-02-09T14:50:18.559597,5435,30,5472.9,17430.97
19,2026-02-09,156,BBC,Bishal Bazar Company Limited,4859,4859,4773.3,4815.9,280,1345245,4800,6661.6,4480,2026-02-09T14:59:02.922234,4815.9,26,4804.44,193117.59
20,2026-02-09,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,721,724.9,697,707,21555,15260695.5,710.7,854.4,650,2026-02-09T14:59:42.778004,707,109,707.98,19390.77
21,2026-02-09,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,935,935,921.2,930,13467,12477781.5,936,1144.8,821.5,2026-02-09T14:59:43.951401,930,153,926.54,33640.56
22,2026-02-09,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,836,846,832,839.9,14355,12007279.9,846,1010,759,2026-02-09T14:57:06.091249,839.9,77,836.45,17260.91
23,2026-02-09,171,SANIMA,Sanima Bank Limited,327.6,329,324,326,203811,66198728.6,329,391,285,2026-02-09T14:59:55.887068,326,250,324.8,44275.77
24,2026-02-09,172,NABBC,Narayani Development Bank Limited,1655.3,1835,1622.2,1676,126035,216300069.3,1689,2060,662,2026-02-09T14:59:59.95742,1676,450,1716.19,8797.91
25,2026-02-09,176,NICL,Nepal Insurance Co. Ltd.,510,510,499,499,27146,13632148.3,510,1047,489.1,2026-02-09T14:59:49.632921,499,192,502.17,12717.39
26,2026-02-09,177,RBCL,Rastriya Beema Company Limited,15005,15150,15005,15005,240,3615980,15005,16900,14251,2026-02-09T14:47:30.029381,15005,15,15066.58,40008.81
27,2026-02-09,178,NLICL,National Life Insurance Co. Ltd.,580.3,585,580,584.4,16123,9386158.6,587,738,539,2026-02-09T14:59:54.25043,584.4,90,582.15,33262
28,2026-02-09,179,HEI,Himalayan Everest Insurance Limited,510,511,503,505,6936,3507246.9,515,685,458,2026-02-09T14:59:54.063198,505,46,505.65,12625.79
