Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
175,2025-05-22,2934,SHEL,Singati Hydro Energy Limited,271.2,273.9,263.6,264.63,268924,71877722.5,270.56,334.4,151.5,2025-05-22T14:59:50.084323,264,870,267.27,7674.27
176,2025-05-22,4947,PSF,Prabhu Select Fund,10.5,10.7,10.5,10.7,8300,87643.1,10.55,11.1,8.62,2025-05-22T14:39:21.695479,10.7,14,10.55,1337.5
177,2025-05-22,4951,JBLB,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,1301,1324,1291.1,1316.44,9203,12083021.3,1299.17,1920,1270.7,2025-05-22T14:59:57.467287,1315,223,1312.94,20222.78
178,2025-05-22,4965,SAMAJ,Samaj Laghubittya Bittiya Sanstha Limited,2488.8,2538.5,2455.4,2497.91,886,2211992,2440,4181,2000,2025-05-22T14:49:25.817486,2499.9,49,2496.6,570.77
179,2025-05-22,4967,NICSF,NIC Asia Select Fund 30,9.12,9.2,9.12,9.2,17900,164033,9.12,11.45,8.49,2025-05-22T14:32:12.532169,9.2,13,9.16,1150
180,2025-05-22,4968,RMF1,RBB Mutual Fund 1,9.3,9.33,9.21,9.26,21900,203952,9.33,10.19,7.79,2025-05-22T14:44:52.034103,9.26,9,9.31,1157.5
181,2025-05-22,5982,SRLI,Sanima Reliance Life Insurance Limited,405.1,414.8,405,409.91,39921,16330629.8,408.89,654,400.2,2025-05-22T14:59:50.889826,410,382,409.07,20556.67
182,2025-05-22,6984,PBD85,8.75 % Prime Debenture 2085,1078,1078,1078,1078,25,26950,1100,1100,970,2025-05-22T13:48:23.718819,1078,1,1078,2638.9
183,2025-05-22,8003,RBBD83,8.5% RBBL Debenture 2083,1050,1050,1050,1050,25,26250,1050.1,1087,946.5,2025-05-22T13:51:26.967317,1050,1,1050,2625
184,2025-05-22,8004,GBILD86/87,Global IME Bank Limited Debenture 2086/87,1068,1068,1068,1068,25,26700,1089,1095,935.5,2025-05-22T11:07:06.289016,1068,1,1068,3204
185,2025-05-22,8005,MKJC,Mailung Khola Jal Vidhyut Company Limited,501,509,497,501.31,15584,7813626.5,499.48,735,402,2025-05-22T14:59:57.616541,503,126,501.38,1886.53
186,2025-05-22,8018,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,1650,1710,1607.2,1703.71,3595,5975234.4,1667.43,2530,1275,2025-05-22T14:59:34.778613,1710,81,1662.09,1863.43
187,2025-05-22,8020,JBBD87,Jyoti Bikash Bank Bond 2087,1134,1135,1107,1107,93,104936,1070,1135,966.5,2025-05-22T14:59:11.600216,1107,5,1128.34,1660.5
188,2025-05-22,8021,SAHAS,Sahas Urja Limited,524,541.9,521,522.89,195256,103535315.8,526.53,725,409.5,2025-05-22T14:59:59.974879,522,923,530.25,19765.24
189,2025-05-22,8023,MMF1,Mega Mutual Fund -1,9.19,9.19,8.67,9.01,17597,156159.61,9.02,9.72,7.02,2025-05-22T14:57:53.35301,9.1,29,8.87,1126.25
190,2025-05-22,8025,SPC,Samling Power Company Limited,531.8,531.8,512,512.56,21038,10872077.2,523.08,722,471.7,2025-05-22T14:59:57.932928,512,160,516.78,2562.8
191,2025-05-22,8031,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,311.1,315,311.1,311.98,54094,16909633,313.72,433,288.3,2025-05-22T14:59:58.264887,313,418,312.59,18718.8
192,2025-05-22,8033,GBBD85,Garima Debenture, 2085,1108.8,1108.8,1075,1076,40500,44345238,1131.4,1131.4,940,2025-05-22T14:58:20.58916,1076,8,1094.94,1076
193,2025-05-22,8043,CBLD88,Civil Bank Debenture 2088,1170,1170,1170,1170,100,117000,1153,1254.2,1018,2025-05-22T14:56:55.287911,1170,1,1170,3510
194,2025-05-22,8044,EBLD86,Everest Bank Limited,1058.1,1060,1058.1,1060,250,264810,1053,1080,937,2025-05-22T13:55:43.051231,1060,5,1059.24,908.19
195,2025-05-22,8055,BHL,Balephi Hydropower Limited,220,221.2,217.1,217.82,203827,44515246.3,218.57,520,211.7,2025-05-22T14:59:59.100796,218.4,708,218.39,7963.37
196,2025-05-22,8063,ULBSL,Upakar Laghubitta Bittiya Sanstha Limited,3378.5,3500,3300,3491.25,8496,29243969.3,3447.35,6600,1715,2025-05-22T14:59:59.339283,3489.8,105,3442.08,3705.9
197,2025-05-22,2915,PMLI,Prabhu Mahalaxmi Life Insurance Limited,553.4,566.2,553.4,558.47,8383,4676986,559.27,732.2,477.1,2025-05-22T14:59:56.144514,558,150,557.91,26391.06
198,2025-05-22,2917,CGH,Chandragiri Hills Limited,882.3,909.8,882.3,887.96,26524,23674177.7,900.13,1360,833,2025-05-22T14:59:57.845016,887.1,300,892.55,13622.11
199,2025-05-22,2919,NIFRA,Nepal Infrastructure Bank Limited,287.7,287.7,281.2,282.85,263534,74886195.1,283.13,366.6,188.1,2025-05-22T14:59:55.032014,283,894,284.16,61095.6
200,2025-05-22,2922,SBD87,8.5% Sanima Debenture 2087,1070,1070,1065,1066.7,175,186612.5,1060,1085,940,2025-05-22T14:56:21.364098,1066.7,6,1066.35,3256
201,2025-05-22,2925,MLBSL,Mahila Lagubitta Bittiya Sanstha Limited ,2298,2330,2298,2302.28,5688,13135814.9,2266.05,2648.7,1807,2025-05-22T14:58:48.845004,2301,93,2309.39,5008.9
202,2025-05-22,2931,NIBD84,8.5% Nepal Investment Bank Debenture 2084,1055,1055,1051,1051,85,89623,1042.2,1077,943,2025-05-22T13:50:57.024207,1051,3,1054.38,4204
203,2025-05-22,2933,KEF,Kumari Equity Fund,8.89,9.1,8.89,9.01,10565,95219,9.03,10.76,7.91,2025-05-22T14:40:42.814262,9.01,20,9.01,901
204,2025-05-22,2935,RURU,Ru Ru Jalbidhyut Pariyojana Limited,714.8,714.8,698,699.48,16231,11459267.4,701.26,926.8,595,2025-05-22T14:59:59.208042,698,92,706.01,3968.31
205,2025-05-22,2937,SBCF,Sunrise Bluechip Fund,9.33,9.77,9.33,9.5,25000,241163.5,9.52,10.04,7.7,2025-05-22T14:40:14.402731,9.5,26,9.64,1187.5
206,2025-05-22,3946,CHDC,CEDB Holdings Limited,2625,2647,2595,2599.27,46800,122391634.7,2620.99,2730,830,2025-05-22T14:59:53.173673,2604,466,2615.2,26882.61
207,2025-05-22,4948,KSBBLD87,9% Kamana Sewa Bikas Bank Limited Debenture 2087,1100,1100,1100,1100,110,121000,1099,1110,980,2025-05-22T14:36:10.521241,1100,2,1100,1100
208,2025-05-22,4949,NIBSF2,NIBL Samriddhi Fund -2,8.43,8.46,8.3,8.34,36306,306372.6,8.3,9.6,7.53,2025-05-22T14:16:49.341259,8.34,21,8.43,1251
209,2025-05-22,6985,SDBD87,Shangri-la Development Bank Debenture 2087,1105,1110,1105,1109.76,1050,1165250,1100,1120,947,2025-05-22T14:47:28.887131,1110,2,1109.76,832.32
210,2025-05-22,7986,NICD88,NIC ASIA Rinpatra 2088,1070,1070,1070,1070,50,53500,1061.1,1100,935,2025-05-22T14:11:17.689094,1070,1,1070,1684.04
211,2025-05-22,8022,TPC,Terhathum Power Company Limited,364,370,355,355.99,31329,11231839.9,360.14,671.6,354,2025-05-22T14:59:54.523072,356,270,358.51,2847.92
212,2025-05-22,8024,NBF3,Nabil Balanced Fund-3,9.86,9.86,9.51,9.61,23252,224740.58,9.67,10.45,7.25,2025-05-22T14:56:24.022824,9.77,35,9.66,1201.25
213,2025-05-22,8026,NYADI,Nyadi Hydropower Limited,427,432,411.6,422.61,31885,13361443.7,426.94,880,280,2025-05-22T14:59:56.45389,423,254,419.05,6339.15
214,2025-05-22,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,515.5,522,500,510.44,14913,7584326.8,512.62,742,440,2025-05-22T14:59:34.627811,512,137,508.57,2041.76
215,2025-05-22,8034,ENL,Emerging Nepal Limited,1099,1137,1099,1104.11,2681,2970867.8,1118.01,1453.5,846,2025-05-22T14:59:58.57634,1100,61,1108.11,6134.44
216,2025-05-22,8041,NESDO,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,1606,1656,1606,1652.04,5593,9162544,1620,2641,1580,2025-05-22T14:57:46.92192,1640,92,1638.21,4813.01
217,2025-05-22,8045,GVL,Green Ventures Limited,447,450,440.3,443.67,24169,10777442.7,446.94,699.9,424,2025-05-22T14:59:58.006887,443,162,445.92,15251.16
218,2025-05-22,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,403.4,418.2,392,395.6,49282,19687986.9,411.58,696,350,2025-05-22T14:59:49.043774,397,250,399.49,8341.31
219,2025-05-22,8074,KDBY,Kumari Dhanabriddhi Yojana,9.46,9.71,9.46,9.57,28360,274810,9.52,11,8.51,2025-05-22T14:59:31.717819,9.58,28,9.69,38.28
220,2025-05-22,8076,HHL,Himalayan Hydropower Limited,427.3,436,425,426.38,10800,4616239,432.29,635,345,2025-05-22T14:59:55.526688,427,92,427.42,4668.86
221,2025-05-22,8100,SGHC,Swet-Ganga Hydropower & Construction Limited ,445,457.5,435,442.63,18534,8189123.7,440.06,649.5,317,2025-05-22T14:59:58.323805,444.8,176,441.84,7051.1
222,2025-05-22,8102,MHL,Mandakini Hydropower Limited,614,658.9,605.6,619.48,6735,4250440.4,614.66,1101,424,2025-05-22T14:58:45.998637,625,117,631.09,4006.59
223,2025-05-22,8104,USHEC,Upper Solu Hydro Electric Company Limited,485,486,476.3,478.31,6123,2928626.7,485.63,752,380,2025-05-22T14:59:18.613506,480.5,80,478.29,6457.19
224,2025-05-22,8106,GIBF1,Global IME Balanced Fund-1,10.5,10.62,10.5,10.62,2100,22170,10.44,10.72,8.05,2025-05-22T14:47:03.46129,10.62,11,10.55,1089.36
225,2025-05-22,8065,CYCL,CYC Nepal Laghubitta Bittiya Sanstha Limited,1606,1703.4,1606,1683.97,11806,19614882.7,1611.04,1958,1420,2025-05-22T14:59:51.530452,1680,281,1661.43,4486.51
226,2025-05-22,8066,RFPL,River Falls Power Limited,472.1,488,462.7,464.09,30425,14362231.2,481.64,1484,345,2025-05-22T14:59:56.193581,463.1,364,472.05,3248.63
227,2025-05-22,8073,NICFC,NIC Asia Flexi CAP Fund,9.21,9.31,9.21,9.31,6200,57622,9.38,10.99,8.13,2025-05-22T14:58:52.386122,9.31,13,9.29,94.96
228,2025-05-22,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,474.1,474.1,457,458.52,6268,2894225.5,464.87,829.7,452.1,2025-05-22T14:56:54.969657,464,95,461.74,5180.36
229,2025-05-22,8099,UHEWA,Upper Hewakhola Hydropower Company Limited,578,578,535,551.11,6512,3655281.9,566.72,993.4,380,2025-05-22T14:58:04.069345,559,101,561.31,2755.55
230,2025-05-22,8108,RHGCL,Rapti Hydro And General Construction Limited,351,351,338,339,42624,14549630.6,346.04,708,330.9,2025-05-22T14:59:40.895073,338.5,256,341.34,4154.74
231,2025-05-22,8111,HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,210,211,203.9,204.28,373908,77168547.2,207.16,231,97.2,2025-05-22T14:59:56.551213,204.3,490,206.38,6741.24
232,2025-05-22,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,1036.4,1119,1022,1069.09,17733,18810637.7,1017.5,1306.8,804.4,2025-05-22T14:59:43.833895,1069.9,211,1060.77,2672.72
233,2025-05-22,8119,EBLD85,10.50% Everest Bank Limited Debenture 2085,1122,1122,1122,1122,25,28050,1112,1200,1044.5,2025-05-22T12:34:49.24953,1122,1,1122,2244
234,2025-05-22,8122,PPL,People's Power Limited,498,508,488.1,501.68,10894,5420998.2,505.73,648.6,428,2025-05-22T14:59:42.091064,492.3,138,497.61,3173.63
235,2025-05-22,8126,SIKLES,Sikles Hydropower Limited,930,987,930,957.21,2727,2619032.6,943.09,1475,510.6,2025-05-22T14:59:58.302531,957,55,960.4,8136.28
236,2025-05-22,8133,PHCL,Peoples Hydropower Company Limited,612.8,612.8,576,580.36,46135,27334695.4,601.46,745.6,286.3,2025-05-22T14:59:49.820711,585,293,592.49,18571.52
237,2025-05-22,9137,HBLD86,Himalayan Bank Limited Bond, 2086,1133,1133,1133,1133,100,113300,1150,1180.8,1044,2025-05-22T13:21:40.885064,1133,1,1133,2832.5
238,2025-05-22,9147,SPL,Shuvam Power Limited,814,814,798,800.3,2066,1654067.3,813.9,1109.6,667.7,2025-05-22T14:59:52.726374,810,32,800.61,1600.6
239,2025-05-22,9149,MKHC,Maya Khola Hydropower Company Limited,434,434,414.2,418.59,11742,4923098.8,426.46,627,303.2,2025-05-22T14:59:22.696245,415,107,419.27,4185.9
240,2025-05-22,9161,ANLB,Aatmanirbhar Laghubitta Bittiya Sanstha Limited,5200,5500,5153.4,5415.05,5985,31193701.6,5237.27,6735,2200.2,2025-05-22T14:59:32.738572,5450,81,5211.98,4242.33
241,2025-05-22,9166,MAKAR,Makar Jitumaya Suri Hydropower Limited,659,660,640,649.06,4672,3027641.7,668.76,860,357.7,2025-05-22T14:59:55.740825,653.5,75,648.03,4932.86
242,2025-05-22,9167,MKHL,Mai Khola Hydropower Limited,749.7,749.7,692,732.94,31933,22272593.2,740.64,765,419.5,2025-05-22T14:59:45.993252,733,95,697.47,2874.27
243,2025-05-22,9168,GBILD84/85,Global IME Bank Debenture, 2084/85,1155.7,1173,1155.7,1156.5,37,43043.7,1155.7,1220,1000,2025-05-22T14:57:58.184694,1173,5,1163.34,5782.5
244,2025-05-22,9171,BEDC,Bhugol Energy Development Company Limited,685.1,688.9,671,676.88,5743,3889142.4,683.46,1080,368,2025-05-22T14:59:39.285801,685,82,677.19,3682.59
245,2025-05-22,9178,RMF2,RBB Mutual Fund 2,9.3,9.66,9.3,9.58,700,6682,9.48,10.73,8.23,2025-05-22T14:53:09.696743,9.47,6,9.54,810.58
246,2025-05-22,9179,MEL,Modi Energy Limited,307.1,309,304,304.22,32497,9923641.2,308.98,393,215,2025-05-22T14:59:22.939765,304,283,305.37,8822.38
247,2025-05-22,9181,RAWA,Rawa Energy Development Limited,827.7,839.3,818,820.46,3133,2588014.6,844.5,990,480,2025-05-22T14:59:58.957881,818.3,39,826.04,2297.29
248,2025-05-22,9183,NRM,Nepal Republic Media Limited,471.1,479,470,471.51,17467,8261406.7,475.38,645,360.1,2025-05-22T14:59:47.685481,470.6,191,472.97,4561.86
249,2025-05-22,9184,ILI,IME Life Insurance Company Limited,459,462,453,456.96,12537,5745720.6,458.98,606,412.5,2025-05-22T14:59:57.286798,457,343,458.3,22848
250,2025-05-22,9192,USHL,Upper Syange Hydropower Limited,638.8,638.9,616.1,630.9,1120,698744,626.4,961,473.5,2025-05-22T14:56:56.005736,631,34,623.87,1387.98
251,2025-05-22,9196,KBSH,Kutheli Bukhari Small Hydropower Limited,2030,2030,1880,1988.33,481,936178.5,1994.65,3300,1025,2025-05-22T14:53:53.023587,1990,29,1946.31,2665.44
252,2025-05-22,9198,LVF2,Laxmi Value Fund 2,9.56,9.79,9.56,9.64,1700,16428,9.7,10.4,7.98,2025-05-22T14:32:46.960253,9.64,9,9.66,771.2
