Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-04-23,131,NABIL,Nabil Bank Limited,487,488,482,486.77,65014,31491464.6,487.76,700,419,2025-04-23T14:59:54.761932,486,492,484.37,131705.35
2,2025-04-23,132,NIMB,Nepal Investment Mega Bank Limited,210.3,213,204.9,208.28,390865,80877641.8,211.52,295,147.4,2025-04-23T14:59:52.502031,208,719,206.91,71083.04
3,2025-04-23,133,SCB,Standard Chartered Bank Limited,637.9,637.9,609.1,620.1,33745,20834073.4,627.51,790,511,2025-04-23T14:59:25.761835,623,258,617.39,62272.73
4,2025-04-23,134,HBL,Himalayan Bank Limited,224,227,220.1,221.43,61545,13671737.4,225.47,312.1,167.1,2025-04-23T14:59:41.384095,222,236,222.14,47954.24
5,2025-04-23,135,SBI,Nepal SBI Bank Limited,410,417.8,408,409.59,31320,12871251.1,416.03,549,269,2025-04-23T14:59:18.849192,413.9,132,410.95,44641.86
6,2025-04-23,137,EBL,Everest Bank Limited,627,635,622,622.59,84744,52930189.2,631.09,790,492.1,2025-04-23T14:58:42.119906,622.1,206,624.58,80592.37
7,2025-04-23,139,NICA,NIC Asia Bank Ltd.,365,365,357,358.22,81937,29481572,365.22,573,341.6,2025-04-23T14:59:56.918907,357.4,410,359.8,53437.71
8,2025-04-23,140,MBL,Machhapuchhre Bank Limited,221.1,225,220.5,222.55,54381,12066233.8,222.8,295,157.8,2025-04-23T14:59:44.841764,222.3,150,221.88,25863.33
9,2025-04-23,141,LSL,Laxmi Sunrise Bank Limited,211,215,208,210.1,143319,30087614.1,213.73,300,143.6,2025-04-23T14:59:44.656294,210,285,209.93,51152.02
10,2025-04-23,142,KBL,Kumari Bank Limited,202.1,202.9,198.5,198.86,547995,109284280.5,202.1,272.9,129.6,2025-04-23T14:59:59.583706,199,966,199.42,52152.75
11,2025-04-23,145,SBL,Siddhartha Bank Limited,275,276.5,272.3,272.79,78824,21618221.3,277.49,380,214,2025-04-23T14:59:33.959897,272.3,205,274.25,38436.06
12,2025-04-23,147,SHL,Soaltee Hotel Limited,509,510,500,500.97,78296,39450008.3,508.23,636.5,416.5,2025-04-23T14:59:23.301088,500.2,167,503.85,51192.26
13,2025-04-23,148,TRH,Taragaon Regency Hotel Limited,1030,1030,1018,1020.09,1420,1450581.3,1029.25,1538,695.1,2025-04-23T14:57:57.737094,1019.1,26,1021.53,20015.39
