Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
25,2025-05-25,232,GFCL,Goodwill Finance Limited,660,663,634.1,640.98,20303,13103733.3,647.45,1353,446,2025-05-25T14:59:48.832458,640,135,645.4,6064.41
26,2025-05-25,235,HDL,Himalayan Distillery Limited,1192.6,1235,1192.6,1213.91,30813,37577034,1216.93,1749,1136,2025-05-25T14:59:39.933574,1214,417,1219.51,37308.33
27,2025-05-25,236,PFL,Pokhara Finance Ltd.,420,422,406,408.27,13303,5460570.4,413.8,794.9,339.9,2025-05-25T14:59:47.545017,407.6,130,410.47,4419.75
28,2025-05-25,244,SIFC,Shree Investment Finance Co. Ltd.,505,506,496,497.3,10268,5132562.4,500.84,795,409.3,2025-05-25T14:59:58.825414,496,88,499.85,4973
29,2025-05-25,250,JFL,Janaki Finance Company Limited,490,490,476,478.19,7619,3660568.3,483.79,1083.3,400,2025-05-25T14:59:56.274214,478.1,79,480.45,3301.77
30,2025-05-25,255,PRVU,Prabhu  Bank Limited,218,219,209.9,213.78,294573,62777169.1,215.25,297,137,2025-05-25T14:59:53.56337,212.3,865,213.11,50329.13
31,2025-05-25,263,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,497.2,513,490,490.84,24288,12049203,507.26,759,382.2,2025-05-25T14:54:38.722068,500,93,496.09,4968.16
32,2025-05-25,268,SWBBL,Swabalamban Laghubitta Bittiya Sanstha Limited,835,866,835,863.12,20808,17818968.8,834.65,1232,781,2025-05-25T14:59:44.553321,863,175,856.35,14298.66
33,2025-05-25,348,CZBIL,Citizens Bank International Limited,217,219,210.1,215.15,199041,42562328,216.18,296,160.1,2025-05-25T14:59:56.256369,216.9,372,213.83,31775.53
34,2025-05-25,357,PCBL,Prime Commercial Bank Ltd.,255.3,257.8,247,250.14,126039,31396471.4,254.26,329,190.1,2025-05-25T14:59:53.886475,251.5,217,249.1,48533.6
35,2025-05-25,358,LBBL,Lumbini Bikas Bank Ltd.,452,464.8,445,448,102626,46545210.4,459.5,560,367,2025-05-25T14:59:52.701403,448.8,275,453.54,16234.08
36,2025-05-25,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,280.4,286,277.1,279.51,249646,70031001.4,283.26,349,149,2025-05-25T14:59:59.573599,280,787,280.52,10755.55
37,2025-05-25,393,HLI,Himalayan Life Insurance Limited,417,421,410.1,411.84,20821,8617947,415.04,607,364.1,2025-05-25T14:59:53.101526,412,495,413.9,37655.51
38,2025-05-25,396,NMLBBL,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,631,675,630,673.76,43612,28762594.9,636.51,988,608.2,2025-05-25T14:59:14.492006,675,395,659.51,9417.58
39,2025-05-25,397,ADBL,Agricultural Development Bank Limited,300,300,294.1,294.98,29709,8816051.4,296.73,428.4,249.9,2025-05-25T14:59:57.57155,295,208,296.74,40870.14
40,2025-05-25,401,MLBL,Mahalaxmi Bikas Bank Ltd.,407.9,408,390,394.66,60080,23670902.4,400,498,311.7,2025-05-25T14:59:58.399637,394,225,393.98,16956.4
41,2025-05-25,450,CORBL,Corporate Development Bank Limited,2132.9,2190,2008,2120.37,4142,8714396.4,2176.4,2842.3,462.1,2025-05-25T14:59:35.298642,2107,60,2103.91,11131.94
42,2025-05-25,459,KSBBL,Kamana Sewa Bikas Bank Limited,448,460,448,451.63,27991,12703346.6,456.83,564.8,362,2025-05-25T14:59:59.959195,454.4,131,453.83,15856.04
43,2025-05-25,469,NIMBPO,Nepal Investment Mega Bank Ltd. Promoter Share,159.4,159.4,156.3,158.64,22965,3626659,156.28,222,128.5,2025-05-25T14:55:42.810904,158.9,21,157.92,29043.08
44,2025-05-25,473,SHINE,Shine Resunga Development Bank Ltd.,420,420,405.1,409.68,30876,12692892.6,412.46,625,373.2,2025-05-25T14:59:44.406694,409,147,411.09,19974.78
45,2025-05-25,474,MNBBL,Muktinath Bikas Bank Ltd.,369,369,364.5,365.7,18803,6878466.7,368.57,482,336,2025-05-25T14:59:59.526329,367.5,128,365.81,25770.65
46,2025-05-25,490,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,778,782.1,760.1,770.21,36459,28232172.7,767.59,1004,650,2025-05-25T14:59:36.209587,775,204,774.35,10358.33
47,2025-05-25,516,MFIL,Manjushree Finance Ltd.,615,615,595,596.77,12145,7296066.1,604.72,917,497,2025-05-25T14:59:44.555259,599,117,600.74,8065.66
48,2025-05-25,544,PCBLP,Prime Commercial Bank Promoter Share,105,105,105,105,43720,4590600,105,139,101.6,2025-05-25T14:23:42.616098,105,1,105,42
49,2025-05-25,545,SLBBL,Swarojgar Laghubitta Bittiya Sanstha Ltd.,903,940,900,930.98,49840,45983488.1,903.19,1250,723.3,2025-05-25T14:59:00.543141,933,351,922.62,7298.18
50,2025-05-25,559,NLG,NLG Insurance Company Ltd.,867.8,867.8,825,843.81,55726,46938958.5,851.7,1382,732,2025-05-25T14:59:57.744746,845,171,842.31,21117.68
51,2025-05-25,583,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,830,850.6,830,840.1,12164,10231920.1,830.17,987,667.1,2025-05-25T14:55:14.144305,842.9,176,841.16,8253.98
52,2025-05-25,591,SHPC,Sanima Mai Hydropower Ltd.,561,565,546,555.08,215005,119419309.9,560.59,680,316,2025-05-25T14:59:58.479544,553,696,555.42,20748.86
53,2025-05-25,593,KMCDB,Kalika Laghubitta Bittiya Sanstha Ltd,1077,1098.9,1050,1088.94,11907,12946942.9,1057.24,1285,950.6,2025-05-25T14:59:59.320251,1090,261,1087.33,4439.53
54,2025-05-25,601,MLBBL,Mithila LaghuBitta Bittiya Sanstha Limited,1515,1570.8,1501,1553.65,7268,11279186.3,1516.01,2019,1224,2025-05-25T14:59:58.808424,1551,135,1551.89,3479.14
55,2025-05-25,618,LLBS,Laxmi Laghubitta Bittiya Sanstha Ltd.,1062,1142,1062,1126.25,10714,12016867.1,1059.7,1428,993,2025-05-25T14:58:30.902215,1113.9,140,1121.6,4974.22
56,2025-05-25,634,RBCLPO,Rastriya Beema Company Limited Promoter Share,11245,11449,11241,11265,70,789510,11236,16270,9893.1,2025-05-25T14:25:35.015182,11265,4,11278.71,20009.97
57,2025-05-25,686,BARUN,Barun Hydropower Co. Ltd.,525,525,507,512.44,87986,45124445.4,516.13,589,230.3,2025-05-25T14:59:46.278397,512,372,512.85,2745.73
58,2025-05-25,694,MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,1175.9,1244,1175.9,1218.56,3559,4353908.9,1199.89,1716,933.2,2025-05-25T14:59:53.387275,1223,92,1223.35,7656.91
59,2025-05-25,695,JSLBB,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,1399.9,1448.8,1376.2,1416.21,1891,2656127,1392.82,1860.4,1274,2025-05-25T14:57:49.027146,1416,35,1404.61,2408.86
60,2025-05-25,697,API,Api Power Company Ltd.,297,300,289.2,292.06,169873,49639159.9,294.99,390,163.8,2025-05-25T14:59:59.49827,291.2,634,292.21,17745.35
61,2025-05-25,704,NMBMF,NMB  Microfinance Bittiya Sanstha Ltd.,742,750,720,739.34,16811,12418764,729.83,918,630,2025-05-25T14:59:59.387537,741.7,181,738.72,5333.96
62,2025-05-25,705,GILB,Global IME Laghubitta Bittiya Sanstha Ltd.,1299.9,1366,1299.9,1348.6,27888,37439400.7,1289.22,1815,1118.2,2025-05-25T14:59:56.761626,1346,274,1342.49,8346.49
63,2025-05-25,2742,HIDCL,Hydorelectricity Investment and Development Company Ltd,294.2,303.9,294,295.38,244603,72687476.6,300.11,360,158.1,2025-05-25T14:59:59.551338,296,574,297.16,72544.78
64,2025-05-25,2743,NGPL,Ngadi Group Power Ltd.,380,383.5,370.9,374.43,785069,295137142.5,379.9,571,250,2025-05-25T14:59:58.81836,373.9,1653,375.93,13863.49
65,2025-05-25,2746,NMFBS,National Laghubitta Bittiya Sanstha Limited,1254.5,1280,1250,1271.89,6597,8352293.6,1234.68,1727,1161,2025-05-25T14:57:32.119607,1273,115,1266.07,16936.6
66,2025-05-25,2748,RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,680,703.8,680,696.89,26038,18074524.8,686.72,890,639,2025-05-25T14:58:50.998481,699,240,694.15,7206.29
67,2025-05-25,2754,DHPL,Dibyashwori Hydropower Ltd.,341,351.9,333.6,336.23,45595,15468379.4,347.39,427.2,185.3,2025-05-25T14:59:48.312228,336.4,220,339.25,887.65
68,2025-05-25,2757,AKPL,Arun Kabeli Power Ltd.,240.3,245,239.1,241.97,124767,30133712.9,244.04,326,157.2,2025-05-25T14:59:52.354129,242,507,241.51,9427.01
69,2025-05-25,2767,HPPL,Himalayan Power Partner Ltd.,490,514,488.1,494.71,431164,212394063.5,492.47,711,250,2025-05-25T14:59:56.267329,493,420,492.6,5270.72
70,2025-05-25,2769,NHDL,Nepal Hydro Developers Ltd.,690,710,690,692.9,1216,849959.6,696.51,1002.6,458,2025-05-25T14:59:53.517842,692,34,698.97,2689.81
71,2025-05-25,2770,SEF,Siddhartha Equity Fund,9.75,9.88,9.75,9.85,91200,898000,9.86,10.49,7.8,2025-05-25T14:55:25.882256,9.85,19,9.84,1477.5
72,2025-05-25,2774,USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,1864,1962,1820,1940.3,51111,95594122.1,1827.64,2264,1320,2025-05-25T14:59:27.393369,1960,325,1870.32,4789.94
73,2025-05-25,2781,WNLB,Wean Nepal Laghubitta Bittiya Sanstha Limited,2390,2390,2350.2,2356,1223,2888299.9,2377.18,4271,1320,2025-05-25T14:59:55.610547,2351.1,84,2361.65,1987.06
74,2025-05-25,2784,NADEP,Nadep Laghubittiya bittya Sanstha Ltd.,855,906,855,897.68,9584,8533851.9,855.29,1190,744,2025-05-25T14:59:48.384055,900,124,890.42,4360.57
75,2025-05-25,2786,PMHPL,Panchakanya Mai Hydropower Ltd,293.2,293.2,285.1,287.15,7475,2144747,287.61,348.8,219.6,2025-05-25T14:58:56.065062,288,65,286.92,3158.65
76,2025-05-25,2787,KPCL,Kalika power Company Ltd,532.8,542.1,516,521.56,5125,2680181.8,522.43,652.4,416.1,2025-05-25T14:58:09.930929,524,43,522.96,4871.11
77,2025-05-25,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,202.1,209,202.1,207.47,102803,21276231.4,206.15,274.9,150.9,2025-05-25T14:59:59.497887,207,334,206.96,4149.4
78,2025-05-25,2789,JOSHI,Joshi Hydropower Development Company Ltd,397,397,379.4,384.46,41657,16081032.3,390.24,521.6,265,2025-05-25T14:59:57.812591,386.3,209,386.03,1427.88
79,2025-05-25,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,1080.33,1123,1080,1108.15,6336,7049257.9,1080.33,1491,880,2025-05-25T14:59:55.880659,1108,130,1112.57,4068.5
80,2025-05-25,2804,SLBSL,Samudayik Laghubitta Bittiya Sanstha Limited,1510,1586.1,1508,1573.21,10588,16392919.4,1514.45,3047,1099.9,2025-05-25T14:59:18.7069,1560,197,1548.25,2687.12
81,2025-05-25,2806,GHL,Ghalemdi Hydro Limited,255,255,246.3,249.89,169221,42178909.9,252.22,318,141.6,2025-05-25T14:59:59.180824,251.8,553,249.25,4123.19
82,2025-05-25,2811,MHNL,Mountain Hydro Nepal Limited,260.5,262,255,256.51,18432,4768365.4,259.43,379,226,2025-05-25T14:59:27.863194,261.9,74,258.7,3206.38
83,2025-05-25,2824,HURJA,Himalaya Urja Bikas Company Limited,255,255,248,249.73,75134,18784886.2,250.46,326.6,183.6,2025-05-25T14:59:55.778476,249.5,291,250.01,4944.65
84,2025-05-25,2826,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,2746.9,2990,2541,2959.12,11861,32437083.2,2802.88,3486,1560,2025-05-25T14:49:09.144147,2920.4,176,2734.76,3428.13
85,2025-05-25,2828,SAND2085,10% Sanima Bank Limited Debenture,1103.7,1103.7,1103.7,1103.7,25,27592.5,1102.2,1256.6,1028,2025-05-25T13:48:30.611486,1103.7,1,1103.7,2207.4
86,2025-05-25,2829,SMFBS,Swabhimaan Laghubitta Bittiya Sanstha Limited,1845,1849,1802.4,1827.65,652,1188204,1809.54,2426.4,1264,2025-05-25T14:59:23.670969,1834,23,1822.39,2804.45
87,2025-05-25,2831,UNHPL,Union Hydropower Limited,325,328,319,320.57,44887,14391569.2,323.23,371,218.2,2025-05-25T14:59:49.906751,320.1,203,320.61,2404.28
88,2025-05-25,2835,NBF2,NABIL BALANCED FUND-2,10,10,9.81,9.95,7716,76650.2,9.89,10.63,8.05,2025-05-25T14:55:56.0751,9.95,10,9.93,1114.4
89,2025-05-25,2859,SIGS2,Siddhartha Investment Growth Scheme - 2,10.01,10.21,10.01,10.21,3370,34067.7,10.21,10.48,7.95,2025-05-25T14:32:41.336785,10.21,8,10.1,1225.2
90,2025-05-25,2862,CMF2,CITIZENS MUTUAL FUND 2,9.37,9.38,9.37,9.38,500,4688,9.41,10.68,8.09,2025-05-25T14:06:05.790047,9.38,4,9.37,525.28
91,2025-05-25,2877,SFMF,Sunrise First Mutual Fund,10.4,10.4,10.25,10.4,14470,148888,10.45,11.99,9.22,2025-05-25T14:43:35.03597,10.4,10,10.28,894.4
92,2025-05-25,2880,HDHPC,Himal Dolakha Hydropower Company Limited,204.5,205.5,201.5,202.27,150397,30486465.7,202.52,273,123.3,2025-05-25T14:59:37.462378,202,383,202.7,5663.56
93,2025-05-25,2881,NRIC,Nepal Reinsurance Company Limited,1304,1304,1276.2,1282.56,99319,127654275.2,1301.52,1389.9,630.1,2025-05-25T14:59:57.81657,1282,489,1285.29,172147.6
94,2025-05-25,2883,GWFD83,12 % Goodwill Finance Limited Debenture 2083,1226,1250.5,1226,1275.4,213,266379.3,1226,1363.2,1090,2025-05-25T11:45:27.057945,1250.5,7,1250.6,318.85
95,2025-05-25,2885,KBLD86,10.25% KBL Debenture 2086,1117.6,1130,1115.7,1130,1000,1127870.5,1139.9,1257.4,1025.1,2025-05-25T13:57:19.869865,1130,9,1127.87,3390
96,2025-05-25,2887,NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,650,665,628.6,654.21,21088,13790930.8,639.19,907,606.3,2025-05-25T14:58:01.547284,660,259,653.97,11379.59
97,2025-05-25,2896,SMPDA,Sampada Laghubitta Bittiya Sanstha Limited,979,1001,966.2,982.86,20150,19963964.1,963.72,1470.8,826,2025-05-25T14:59:47.387703,982,192,990.76,6888.46
98,2025-05-25,2902,LUK,Laxmi Unnati Kosh,9.73,9.99,9.73,9.98,5100,50521.04,9.89,10.22,8.16,2025-05-25T14:56:44.698977,9.99,12,9.9,651.32
99,2025-05-25,2903,LEC,Liberty Energy Company Limited,214,217.4,211.5,212.72,95896,20410056.4,213.2,344,175.1,2025-05-25T14:59:53.381228,212.8,261,212.83,4786.2
100,2025-05-25,2904,PBLD84,10% Prabhu Bank Debenture 2084 ,1100,1100,1100,1100,100,110000,1100,1130,1022,2025-05-25T14:25:12.008065,1100,2,1100,2200
101,2025-05-25,2907,SSHL,Shiva Shree Hydropower Ltd,236,237,232,232.17,43749,10175757.6,233.29,281.1,157.5,2025-05-25T14:59:55.379653,233,178,232.59,3427.76
102,2025-05-25,2908,SGIC,Sanima GIC Insurance Limited,565,573,565,567.23,17359,9870968.9,570.2,817.1,516,2025-05-25T14:59:54.173703,567,150,568.63,12195.44
103,2025-05-25,2913,MEN,Mountain Energy Nepal Limited,593,610,589.7,590.86,101682,60746786.8,604.82,809.5,552.4,2025-05-25T14:59:55.205712,589.7,583,597.41,15378.41
104,2025-05-25,2914,UMRH,United IDI Mardi RB Hydropower Limited.,543,565,543,549.21,9232,5114629,553.46,790,356.3,2025-05-25T14:59:58.662968,548.2,87,554.01,2530.89
105,2025-05-25,2915,PMLI,Prabhu Mahalaxmi Life Insurance Limited,559,559.1,550,557.5,6182,3433193.7,558.47,732.2,477.1,2025-05-25T14:59:52.064212,550.6,179,555.35,26345.22
106,2025-05-25,2917,CGH,Chandragiri Hills Limited,890.1,890.1,876,876.75,25447,22383316,887.96,1360,833,2025-05-25T14:59:53.021276,876.1,267,879.6,13450.14
107,2025-05-25,2924,GLH,GreenLife Hydropower Limited,252.4,267,250,255.65,121824,30959658.5,257.54,336,196,2025-05-25T14:59:18.577276,259,402,254.13,4601.7
108,2025-05-25,2925,MLBSL,Mahila Lagubitta Bittiya Sanstha Limited ,2348,2350,2305,2315.24,2840,6593845,2302.28,2648.7,1807,2025-05-25T14:59:54.066137,2320,48,2321.77,5037.09
109,2025-05-25,2935,RURU,Ru Ru Jalbidhyut Pariyojana Limited,711,711,699.2,699.84,5472,3832436,699.48,926.8,595,2025-05-25T14:59:54.37136,700,78,700.37,3970.35
110,2025-05-25,4949,NIBSF2,NIBL Samriddhi Fund -2,8.21,8.3,8.21,8.29,2450,20210.5,8.34,9.6,7.53,2025-05-25T14:43:22.439719,8.29,11,8.24,1243.5
111,2025-05-25,4965,SAMAJ,Samaj Laghubittya Bittiya Sanstha Limited,2497.91,2500,2441.1,2464.66,869,2136555.1,2497.91,4181,2000,2025-05-25T14:59:58.236232,2454,24,2458.63,563.17
112,2025-05-25,4967,NICSF,NIC Asia Select Fund 30,9.13,9.25,9.06,9.07,21550,197698.15,9.2,11.45,8.49,2025-05-25T14:51:04.030822,9.06,19,9.17,1133.75
113,2025-05-25,132,NIMB,Nepal Investment Mega Bank Limited,222.5,223,215,216.44,262265,56928760.2,221.84,295,149.2,2025-05-25T14:59:52.773903,217.9,579,217.06,73867.93
114,2025-05-25,133,SCB,Standard Chartered Bank Limited,621,636.1,620,622.43,13129,8171140.2,623.7,790,549,2025-05-25T14:59:31.395326,622.3,147,622.37,62506.71
115,2025-05-25,134,HBL,Himalayan Bank Limited,231,233.8,225.1,229.7,131205,30065749.1,231.23,312.1,172.1,2025-05-25T14:59:58.738428,230,291,229.15,49745.25
116,2025-05-25,135,SBI,Nepal SBI Bank Limited,410,416,398,401.05,28748,11676948,409.45,549,282.3,2025-05-25T14:59:39.940761,402,154,406.18,43711.07
117,2025-05-25,137,EBL,Everest Bank Limited,645,655,638,643.02,116943,75350517.4,642.19,790,511,2025-05-25T14:59:50.143098,644,315,644.33,83236.97
118,2025-05-25,141,LSL,Laxmi Sunrise Bank Limited,225,229,218.5,222.86,288762,64478473.5,224.16,300,147.7,2025-05-25T14:59:43.150812,225.4,482,223.29,54258.64
119,2025-05-25,142,KBL,Kumari Bank Limited,221.3,221.3,212.7,216.86,828069,178800902.6,217.04,272.9,133.2,2025-05-25T14:59:57.183824,216.1,1741,215.92,56873.4
120,2025-05-25,147,SHL,Soaltee Hotel Limited,571.1,577,545.9,563.14,318522,179511664.8,573.52,636.5,416.5,2025-05-25T14:59:59.987208,563.8,824,563.57,57545.18
121,2025-05-25,154,CHCL,Chilime Hydropower Company Limited,489.9,493,483,488.64,33539,16340264,486.11,697,427,2025-05-25T14:59:59.035385,486.4,190,487.2,42914.31
122,2025-05-25,156,BBC,Bishal Bazar Company Limited,5733,5733,5572,5631.09,585,3287568,5623.33,7247,3684.8,2025-05-25T14:59:39.782933,5586.2,28,5619.77,225806.71
123,2025-05-25,172,NABBC,Narayani Development Bank Limited,1512.1,1540,1482,1527.78,51658,78782621,1542.87,2060,521.4,2025-05-25T14:59:58.102239,1510,41,1525.08,4009.93
124,2025-05-25,177,RBCL,Rastriya Beema Company Limited,14700,14700,14632,14691.46,408,5990350,14609.12,22493.9,12917,2025-05-25T14:59:39.583869,14632,16,14682.23,39172.79
125,2025-05-25,179,HEI,Himalayan Everest Insurance Limited,587,598,565,570.5,31651,18315839.4,578.6,810,555,2025-05-25T14:59:59.367734,580,133,578.68,14263.4
126,2025-05-25,182,SPIL,Siddhartha Premier Insurance Limited,808,830,807.7,824.42,49916,40954949.3,822.62,1076,760,2025-05-25T14:59:56.644911,829.9,111,820.47,23137.76
127,2025-05-25,183,NIL,Neco Insurance Limited,700.6,714,700,708.18,6841,4840644.9,706.2,1050,687,2025-05-25T14:59:32.010408,710,65,707.59,19060.89
128,2025-05-25,187,NLIC,Nepal Life Insurance Co. Ltd.,764,770,757.6,759.86,50743,38590526.1,762.45,1060,570.1,2025-05-25T14:59:48.780069,760,239,760.5,68605.96
129,2025-05-25,188,LICN,Life Insurance Corporation (Nepal) Limited,942,942,915.1,921.41,30394,28063917.4,926.36,2475,900,2025-05-25T14:59:50.272467,921,223,923.33,46070.5
130,2025-05-25,194,NFS,Nepal Finance Ltd.,640.4,640.4,623.3,624.35,13357,8406463.4,627.87,2614.9,501,2025-05-25T14:59:42.341987,624,167,629.36,5237.95
131,2025-05-25,198,NLO,Nepal Lube Oil Limited,282.4,282.4,282.4,282.4,1,277.9,282.4,284.9,237.42,2025-05-25T13:14:38.644201,282.4,1,277.9,206.05
132,2025-05-25,210,CIT,Citizen Investment Trust,1930.8,1949.9,1918,1922.2,6850,13201471.4,1930.8,2700,1887,2025-05-25T14:58:32.355589,1921.4,210,1927.22,124591.48
133,2025-05-25,227,BFC,Best Finance Company Ltd.,504.9,504.9,487,489.44,9358,4589439.9,495.3,951.6,396.9,2025-05-25T14:59:59.85062,487,104,490.42,4358.09
134,2025-05-25,238,NMB,NMB Bank Limited,252,254,244.5,247.29,81757,20271628,251.38,300,179.3,2025-05-25T14:59:49.211128,250,254,247.94,45419.03
135,2025-05-25,245,CFCL,Central Finance Co. Ltd.,535.1,536,526,526.1,8905,4723230.5,532.27,820,380,2025-05-25T14:59:44.801465,526,74,530.4,4992.03
136,2025-05-25,256,SFCL,Samriddhi Finance Company Limited,500,500,485,485.83,11425,5590723.5,492.43,1117.9,333.3,2025-05-25T14:58:50.390067,489,114,489.34,3978.52
137,2025-05-25,273,ICFC,ICFC Finance Limited,625,625,611.6,614.51,10132,6242683.1,617.7,910,504.1,2025-05-25T14:59:58.591438,616,104,616.13,7272.55
138,2025-05-25,274,EDBL,Excel Development Bank Ltd.,602,602,593.3,595.35,20093,12003644.6,602.99,838.2,367.7,2025-05-25T14:59:58.277551,595,72,597.4,7440.06
139,2025-05-25,307,NTC,Nepal Doorsanchar Company Limited,888,889,878,879.71,14683,12963271.5,879.77,1214,800,2025-05-25T14:59:56.145051,880,214,882.87,158347.8
140,2025-05-25,338,PROFL,Progressive Finance Limited,500,500.5,492.1,497.75,10146,5048221.2,498.19,865,330,2025-05-25T14:59:59.499048,496,66,497.55,4261.27
141,2025-05-25,5982,SRLI,Sanima Reliance Life Insurance Limited,401.8,415,401.8,408.7,31495,12929971.9,409.91,654,400.2,2025-05-25T14:59:49.490895,407.7,353,410.54,20495.99
142,2025-05-25,6985,SDBD87,Shangri-la Development Bank Debenture 2087,1100,1100,1080.2,1099.5,168,184151,1109.76,1120,947,2025-05-25T14:32:18.362232,1099.5,4,1096.13,824.63
