Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-04-13,131,NABIL,Nabil Bank Limited,495.6,495.6,484.1,486.97,44237,21506720.9,485.97,700,419,2025-04-13T14:59:58.500854,487.1,403,486.17,131759.47
2,2025-04-13,132,NIMB,Nepal Investment Mega Bank Limited,213,216.9,210.8,211.51,109321,23222059.4,214.03,295,147.4,2025-04-13T14:59:47.766827,211.1,293,212.42,72185.39
3,2025-04-13,133,SCB,Standard Chartered Bank Limited,632,635,628,629.46,12467,7855203.5,631.09,790,511,2025-04-13T14:59:49.867767,629.1,125,630.07,63212.69
4,2025-04-13,134,HBL,Himalayan Bank Limited,231.5,238,230,231.07,40805,9467509.9,234.32,312.1,167.1,2025-04-13T14:59:18.788286,230,168,232.01,50041.94
5,2025-04-13,135,SBI,Nepal SBI Bank Limited,420,422,416.8,420.87,23118,9699770.1,416.77,549,268.6,2025-04-13T14:59:57.768253,421,141,419.57,45871.29
6,2025-04-13,137,EBL,Everest Bank Limited,608,612.1,605.2,606.1,17905,10881102.1,607.73,790,492.1,2025-04-13T14:59:39.627161,606.3,139,607.71,78457.79
7,2025-04-13,139,NICA,NIC Asia Bank Ltd.,378,379.9,371,376.04,39615,14885391.6,377.54,573,341.6,2025-04-13T14:59:57.045058,375.5,247,375.75,56096.02
8,2025-04-13,140,MBL,Machhapuchhre Bank Limited,228.9,228.9,225.5,225.89,249268,56380212.9,226.3,295,157.8,2025-04-13T14:59:50.948232,226,128,226.18,26251.48
9,2025-04-13,141,LSL,Laxmi Sunrise Bank Limited,219,219.9,216.3,217.91,145331,31795585.8,217.71,300,143.6,2025-04-13T14:59:49.985206,218,125,218.78,53053.48
10,2025-04-13,142,KBL,Kumari Bank Limited,212.5,212.5,205,206.03,244161,50446205,208.39,272.9,129.6,2025-04-13T14:59:54.479074,205.7,350,206.61,54033.14
11,2025-04-13,145,SBL,Siddhartha Bank Limited,289.9,289.9,280.2,283.37,9054,2559236,284.39,380,214,2025-04-13T14:59:44.683951,284.5,81,282.66,39926.78
12,2025-04-13,147,SHL,Soaltee Hotel Limited,489.3,494.8,477,492.53,25099,12256116.3,492.02,636.5,416.5,2025-04-13T14:59:41.788676,494.8,73,488.31,50329.8
13,2025-04-13,148,TRH,Taragaon Regency Hotel Limited,1040,1074,1035,1059.21,1620,1707176.5,1041.71,1538,695.1,2025-04-13T14:58:24.289653,1050,30,1053.81,20782.97
14,2025-04-13,149,OHL,Oriental Hotels Limited,885,887,875,876.24,3649,3206202,888.59,1205,704,2025-04-13T14:59:46.213405,885,41,878.65,10379.02
15,2025-04-13,152,NHPC,National Hydro Power Company Limited,207,210,205.1,206.86,48578,10029379.3,206.48,290,136,2025-04-13T14:59:37.494017,207.5,210,206.45,5102.07
16,2025-04-13,153,BPCL,Butwal Power Company Limited,404.5,407,398,398.99,17532,7020691.5,404.45,536.5,284.4,2025-04-13T14:59:17.227918,398,123,400.45,13601.83
17,2025-04-13,154,CHCL,Chilime Hydropower Company Limited,480,480,473,475.08,24766,11776071.6,473.93,697,426.3,2025-04-13T14:59:57.976523,475,172,475.49,41723.41
18,2025-04-13,155,STC,Salt Trading Corporation,5151,5200,5151,5155.34,796,4115634,5190.43,7000,4210,2025-04-13T14:58:13.983719,5152,36,5170.39,16534.06
19,2025-04-13,156,BBC,Bishal Bazar Company Limited,5981,6200,5981,6013.36,1120,6778123.5,6102.13,7247,3631,2025-04-13T14:59:00.545901,5995,56,6051.89,241135.74
20,2025-04-13,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,675,676,669.1,670.54,8683,5840201.9,679.92,930.2,613,2025-04-13T14:58:49.408892,670.1,57,672.6,17515.04
21,2025-04-13,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,841,855,841,844.44,5035,4249149.1,844.85,1155,800,2025-04-13T14:58:54.531187,843,98,843.92,27151.67
