Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-02-03,131,NABIL,Nabil Bank Limited,500,500,496,498,78804,39301639.4,498.8,562,471,2026-02-03T14:59:51.744358,498,494,498.72,134743.85
2,2026-02-03,132,NIMB,Nepal Investment Mega Bank Limited,191.4,193.8,191.1,193,93989,18064691.7,192.5,247,187,2026-02-03T14:59:38.498716,193,271,192.2,65868.19
3,2026-02-03,133,SCB,Standard Chartered Bank Limited,631.5,634.5,631.1,633,28318,17904607.7,631.5,701,594.9,2026-02-03T14:58:13.9633,633,121,632.26,63568.19
4,2026-02-03,134,HBL,Himalayan Bank Limited,187,190,187,189,44736,8438719.5,188.8,261,184,2026-02-03T14:59:59.15017,189,1273,188.63,42679.34
5,2026-02-03,135,SBI,Nepal SBI Bank Limited,410,410,400,400,50278,20214863.6,407,452,363,2026-02-03T14:59:36.476333,400,96,402.06,45340.5
6,2026-02-03,137,EBL,Everest Bank Limited,666,670,665,665.2,52815,35199251.5,668.2,780.6,594,2026-02-03T14:59:54.798413,665.2,183,666.46,91274.59
7,2026-02-03,139,NICA,NIC Asia Bank Ltd.,337,337.8,321.5,328,106817,35010819.3,334,428.4,304.5,2026-02-03T14:59:39.867044,328,395,327.76,48929.62
8,2026-02-03,140,MBL,Machhapuchhre Bank Limited,230,230,224.5,226.9,65718,14845998,229,272.1,205,2026-02-03T14:59:00.262206,226.9,151,225.9,27423.61
9,2026-02-03,141,LSL,Laxmi Sunrise Bank Limited,210.5,213.2,208.6,209,40427,8466410.8,212.3,252,201,2026-02-03T14:59:21.929151,209,184,209.42,55972.63
10,2026-02-03,142,KBL,Kumari Bank Limited,188,189,184.2,185,184817,34248708.8,186.7,233.5,175.5,2026-02-03T14:59:59.602941,185,570,185.31,48517.84
11,2026-02-03,145,SBL,Siddhartha Bank Limited,386.2,388.6,378.6,384,213382,81831894.1,386.3,416,261,2026-02-03T14:59:56.21522,384,220,383.49,56810.8
12,2026-02-03,147,SHL,Soaltee Hotel Limited,493.2,513,493.1,497,38791,19438733.6,493.1,619,464,2026-02-03T14:59:08.466937,497,182,501.11,58404.56
13,2026-02-03,148,TRH,Taragaon Regency Hotel Limited,754,784,742.1,764,10012,7645920.8,741.1,1190,681.1,2026-02-03T14:58:51.01445,764,119,763.67,14990.6
14,2026-02-03,149,OHL,Oriental Hotels Limited,707,745,705.2,730,22724,16548161,708,1100,633.1,2026-02-03T14:59:51.36391,730,180,728.22,8646.81
15,2026-02-03,152,NHPC,National Hydro Power Company Limited,215.6,216,205,205.7,257839,53777995.9,211.4,244.5,178.6,2026-02-03T14:59:59.647756,205.7,520,208.57,5073.46
16,2026-02-03,153,BPCL,Butwal Power Company Limited,729.3,753,729.3,739,85262,62946358.8,744,1065,380.7,2026-02-03T14:59:57.718406,739,340,738.26,25192.99
17,2026-02-03,154,CHCL,Chilime Hydropower Company Limited,474,474.9,468.1,469,29136,13715916.8,472,599.6,456,2026-02-03T14:59:38.614418,469,194,470.75,44484.6
18,2026-02-03,155,STC,Salt Trading Corporation,5571.1,5640,5571.1,5595,1031,5772077.8,5605,5800,4832,2026-02-03T14:58:26.435464,5595,31,5598.52,17944.12
19,2026-02-03,156,BBC,Bishal Bazar Company Limited,4900,4900,4786.4,4859,655,3160001,4883,6661.6,4480,2026-02-03T14:56:17.629296,4859,43,4824.42,194845.9
20,2026-02-03,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,708,721,708,712.1,5509,3950170.3,716,854.4,650,2026-02-03T14:54:33.520259,712.1,25,717.03,19530.65
21,2026-02-03,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,935,935,925.1,933,11195,10395016.4,935,1144.8,821.5,2026-02-03T14:59:01.214486,933,152,928.54,33749.07
22,2026-02-03,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,840,841.5,826.2,826.2,13010,10854386,843,1010,759,2026-02-03T14:59:38.228079,826.2,88,834.31,16979.36
23,2026-02-03,171,SANIMA,Sanima Bank Limited,330,333,328.1,330,68791,22722197.4,330,391,285,2026-02-03T14:59:56.722939,330,181,330.3,44819.03
24,2026-02-03,172,NABBC,Narayani Development Bank Limited,1665.1,1834,1568,1769,128700,218211233.2,1699,2060,662,2026-02-03T14:59:59.53979,1769,649,1695.5,9286.1
25,2026-02-03,176,NICL,Nepal Insurance Co. Ltd.,515,515,504.1,505,16740,8471327,508.1,1047,489.1,2026-02-03T14:59:58.433029,505,123,506.05,12870.3
26,2026-02-03,177,RBCL,Rastriya Beema Company Limited,14811,15149,14810,14861,450,6734800,14999.9,16900,14251,2026-02-03T14:59:32.526332,14861,22,14966.22,39624.85
27,2026-02-03,178,NLICL,National Life Insurance Co. Ltd.,586.5,589,584,584.4,21128,12353206.6,586.5,738,539,2026-02-03T14:59:40.720034,584.4,54,584.68,33262
28,2026-02-03,179,HEI,Himalayan Everest Insurance Limited,513,515,502,511,8760,4458353,513,696.5,458,2026-02-03T14:59:54.711923,511,40,508.94,12775.8
29,2026-02-03,180,UAIL,United Ajod Insurance Limited,460,464,457.1,459,8685,3994615,461,767,422.1,2026-02-03T14:59:51.539803,459,103,459.94,10602.9
30,2026-02-03,182,SPIL,Siddhartha Premier Insurance Limited,706,710,702.5,709,2758,1948228.3,706,980.4,625,2026-02-03T14:59:43.692068,709,36,706.39,19898.44
31,2026-02-03,183,NIL,Neco Insurance Limited,658,662.8,649,649.1,17410,11323172,650.5,831.3,562,2026-02-03T14:59:55.045461,649.1,121,650.38,17470.74
32,2026-02-03,184,PRIN,Prabhu Insurance Ltd.,729.4,729.4,709,711,8799,6270650.6,721,1088.8,630,2026-02-03T14:59:53.802937,711,76,712.65,12093.8
33,2026-02-03,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,614.9,614.9,593.1,604,5211,3136940.2,604.9,780,570.1,2026-02-03T14:58:34.680634,604,34,601.98,15840.73
34,2026-02-03,186,IGI,IGI Prudential insurance Limited,435,435,426.7,429,6909,2964060.3,430,664.2,392,2026-02-03T14:58:34.268848,429,54,429.01,12995.85
