Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-04-24,131,NABIL,Nabil Bank Limited,483,489.9,483,485.87,30597,14863308.9,486.77,700,419,2025-04-24T14:59:43.217793,485,359,485.77,131461.84
2,2025-04-24,132,NIMB,Nepal Investment Mega Bank Limited,208,219.5,204.9,209.48,177721,36951221.1,208.28,295,147.4,2025-04-24T14:59:58.541835,208,454,207.91,71492.58
3,2025-04-24,133,SCB,Standard Chartered Bank Limited,615,624,612,617.21,18940,11666480.6,620.1,790,511,2025-04-24T14:59:44.357681,617.1,130,615.97,61982.5
4,2025-04-24,134,HBL,Himalayan Bank Limited,222,236.5,219.5,225.04,74528,16684599.1,221.43,312.1,167.1,2025-04-24T14:59:53.547902,223,236,223.87,48736.05
5,2025-04-24,135,SBI,Nepal SBI Bank Limited,416,416,407,409.58,15376,6293015.4,409.59,549,269,2025-04-24T14:59:38.618134,408,145,409.27,44640.77
6,2025-04-24,137,EBL,Everest Bank Limited,617.5,624,613,620.63,46983,28979129.6,622.59,790,492.1,2025-04-24T14:59:56.430517,624,256,616.8,80338.66
7,2025-04-24,139,NICA,NIC Asia Bank Ltd.,351.1,363,351.1,357.67,47357,16911588.3,358.22,573,341.6,2025-04-24T14:59:53.663689,357,324,357.1,53355.66
8,2025-04-24,140,MBL,Machhapuchhre Bank Limited,221.5,223.9,221,223.47,68501,15235775.5,222.55,295,157.8,2025-04-24T14:59:44.14965,223.2,137,222.41,25970.25
9,2025-04-24,141,LSL,Laxmi Sunrise Bank Limited,210.1,213,205.8,209.24,137774,28579844,210.1,300,143.6,2025-04-24T14:59:53.808987,209,307,207.44,50942.64
10,2025-04-24,142,KBL,Kumari Bank Limited,202.8,210.9,197,203.81,328146,65537949.1,198.86,272.9,129.6,2025-04-24T14:59:51.536821,201.1,802,199.72,53450.93
