Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
121,2025-05-20,2761,SMATA,Samata Gharelu Laghubitta Bittiya Sanstha Limited,779.9,785,751,773.54,4304,3306573.5,764.94,1271,735,2025-05-20T14:59:59.798987,779,99,768.25,4865.97
122,2025-05-20,2766,CHL,Chhyangdi Hydropower Ltd.,310,317.2,295.1,312.88,107708,32916719.5,304.01,599.7,294.8,2025-05-20T14:59:52.759296,314,487,305.61,2421.55
123,2025-05-20,2769,NHDL,Nepal Hydro Developers Ltd.,685,737.4,682,705.67,9777,6860156.3,695.32,1002.6,458,2025-05-20T14:59:26.174939,714,120,701.66,2739.39
124,2025-05-20,2774,USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,1817.9,1853.8,1790.1,1828.28,2735,4950793,1850.25,2294,1320,2025-05-20T14:59:10.308206,1840,58,1810.16,4513.4
125,2025-05-20,2776,RADHI,Radhi Bidyut Company Ltd,712,757,712,747.56,562466,418000151.2,724.24,769,227,2025-05-20T14:59:58.086525,750,1996,743.15,13747.48
126,2025-05-20,2781,WNLB,Wean Nepal Laghubitta Bittiya Sanstha Limited,2395.5,2395.5,2260,2368.38,4438,10386522,2444,4271,1320,2025-05-20T14:59:50.687097,2366,279,2340.36,1997.51
127,2025-05-20,2786,PMHPL,Panchakanya Mai Hydropower Ltd,284,306,284,293.09,14300,4174360.8,287.98,348.8,219.6,2025-05-20T14:56:21.279481,298,72,291.91,3223.99
128,2025-05-20,2787,KPCL,Kalika power Company Ltd,520,535,520,533.38,10359,5488838.9,529.79,652.4,399,2025-05-20T14:59:24.21941,535,62,529.86,4981.5
129,2025-05-20,2789,JOSHI,Joshi Hydropower Development Company Ltd,387.9,413,375.3,405.36,74529,29434139.4,381.91,521.6,265,2025-05-20T14:59:52.009435,407,485,394.93,1505.51
130,2025-05-20,2792,UPPER,Upper Tamakoshi Hydropower Ltd,199,205,198,203.18,143922,28920355.6,199.75,295,152.1,2025-05-20T14:59:56.215323,202.9,635,200.94,43033.52
131,2025-05-20,2806,GHL,Ghalemdi Hydro Limited,265,268.7,255.1,265.87,294366,77524896.6,262.11,318,141.6,2025-05-20T14:59:58.164275,266.9,628,263.36,4386.85
132,2025-05-20,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,787,816,787,812.41,1592,1276589.9,800.57,1177,771,2025-05-20T14:59:32.299769,816,61,801.87,5955.34
133,2025-05-20,2809,SHIVM,SHIVAM CEMENTS LTD,527,541,519.2,538.66,174976,93373123.4,519.7,779.9,470.5,2025-05-20T14:59:58.73416,538,777,533.63,29393.64
134,2025-05-20,2810,UPCL,UNIVERSAL POWER COMPANY LTD,398,423.3,390.1,420.44,772131,317427068.5,398.68,445,183,2025-05-20T14:59:59.074041,422,1921,411.1,9585.74
135,2025-05-20,2811,MHNL,Mountain Hydro Nepal Limited,259.7,264.8,254.7,264.07,26420,6887979.2,257.32,379,226,2025-05-20T14:58:52.16993,264.8,116,260.71,3300.88
136,2025-05-20,2813,PPCL,Panchthar Power Compant Limited,323.3,339.6,323.3,336.1,23688,7936292.7,327.63,367.2,221.6,2025-05-20T14:59:40.216676,338.5,105,335.03,3234.96
137,2025-05-20,2831,UNHPL,Union Hydropower Limited,315,338,315,334.63,69739,22818151.7,321.33,371,218.2,2025-05-20T14:59:57.347719,335,249,327.19,2509.72
138,2025-05-20,2832,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,850.1,875,850.1,870.88,2116,1836133.6,866.84,1489.6,820.2,2025-05-20T14:58:37.476552,872,45,867.73,4331.9
139,2025-05-20,2841,RHPL,RASUWAGADHI HYDROPOWER COMPANY LIMITED,379,393,377,391.12,40751,15649821.9,380.29,527,260.3,2025-05-20T14:59:47.086631,393,223,384.03,26760.82
140,2025-05-20,2842,SJCL,SANJEN JALAVIDHYUT COMPANY LIMITED,314.1,326,314.1,324.72,7140,2285420,317.93,442,256,2025-05-20T14:59:44.980423,326,110,320.08,11852.28
141,2025-05-20,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,207.8,212.8,204.9,211.63,131647,27565248.2,206.78,274.9,150.9,2025-05-20T14:59:56.066059,211.9,492,209.38,4232.6
142,2025-05-20,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,1056,1056,1035,1054.94,2696,2826667.6,1036.2,1491,880,2025-05-20T14:59:49.818981,1055.5,46,1048.46,3873.14
143,2025-05-20,2804,SLBSL,Samudayik Laghubitta Bittiya Sanstha Limited,1470,1490,1440.5,1464.45,2290,3339713.8,1479.36,3047,1090.8,2025-05-20T14:59:59.637429,1488,57,1458.39,2501.35
