Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-06-03,131,NABIL,Nabil Bank Limited,505.9,505.9,495,497.45,54808,27320373.9,500.78,700,450,2025-06-03T14:59:26.309822,498.9,492,498.47,134595.04
2,2025-06-03,132,NIMB,Nepal Investment Mega Bank Limited,219,221,213.2,213.72,143122,30892653.5,218.79,295,149.2,2025-06-03T14:59:58.416548,214,453,215.84,72939.63
3,2025-06-03,133,SCB,Standard Chartered Bank Limited,638,638,624,624.57,20833,13078979.9,630.36,790,549,2025-06-03T14:59:57.762901,624.1,169,627.8,62721.62
4,2025-06-03,134,HBL,Himalayan Bank Limited,234.9,234.9,222.6,224.22,91110,20487967.4,230.77,312.1,172.1,2025-06-03T14:59:59.635898,225,276,224.87,48558.46
5,2025-06-03,135,SBI,Nepal SBI Bank Limited,410,418,403.2,407.98,100089,40991238.8,414.19,549,282.3,2025-06-03T14:59:54.121836,415.1,165,409.54,44466.39
6,2025-06-03,137,EBL,Everest Bank Limited,666,668.9,655.1,655.3,163337,107698922.8,668.89,790,511,2025-06-03T14:59:38.804487,655.2,403,659.36,84826.58
7,2025-06-03,139,NICA,NIC Asia Bank Ltd.,370,370,354,360.12,127629,45940798.5,369.69,573,335.5,2025-06-03T14:59:57.926795,359,530,359.95,53721.14
8,2025-06-03,140,MBL,Machhapuchhre Bank Limited,230,230,222,222.45,124969,28022531,230.33,295,164.2,2025-06-03T14:59:49.28965,222,252,224.23,25851.71
9,2025-06-03,141,LSL,Laxmi Sunrise Bank Limited,231,231,218.6,219.29,153478,34038182.2,228.15,300,147.7,2025-06-03T14:59:52.290016,220,325,221.77,53389.47
10,2025-06-03,142,KBL,Kumari Bank Limited,225.9,225.9,212.3,213.56,513600,110955675,221.5,272.9,133.2,2025-06-03T14:59:57.771876,213,1093,216.03,56007.95
11,2025-06-03,145,SBL,Siddhartha Bank Limited,303,306,299,300.13,90287,27283771,306.14,380,237,2025-06-03T14:59:58.469606,301.4,157,302.18,42288.26
12,2025-06-03,147,SHL,Soaltee Hotel Limited,586,589,562,571.18,236083,135739162.4,585.4,636.5,416.5,2025-06-03T14:59:58.443461,572.8,611,574.96,58366.75
13,2025-06-03,148,TRH,Taragaon Regency Hotel Limited,970,975,953,955.54,6086,5837563.3,970.79,1538,735,2025-06-03T14:59:57.628031,953,68,959.17,18748.84
14,2025-06-03,149,OHL,Oriental Hotels Limited,908.5,915,890,891.3,35598,32012289,915.21,1205,740,2025-06-03T14:59:59.778626,890.2,227,899.27,10557.4
15,2025-06-03,152,NHPC,National Hydro Power Company Limited,215.4,219.6,215.4,216.14,88558,19207318,217.51,290,136,2025-06-03T14:59:58.494984,216,256,216.88,5330.96
16,2025-06-03,153,BPCL,Butwal Power Company Limited,587,587,562.1,565.65,363113,207752085.7,576.55,599.7,286,2025-06-03T14:59:55.411675,563.2,1231,572.14,19283.37
17,2025-06-03,154,CHCL,Chilime Hydropower Company Limited,490,496.9,484.8,488.37,57331,28040961.5,488.51,697,427,2025-06-03T14:59:56.494194,488,240,489.1,42890.59
18,2025-06-03,155,STC,Salt Trading Corporation,4960.1,5034,4960.1,5009.86,567,2839550,5012.02,7000,4454,2025-06-03T14:59:25.961763,5029,25,5008.02,16067.48
19,2025-06-03,156,BBC,Bishal Bazar Company Limited,5689,5747,5555.1,5577.47,908,5095007.8,5660.63,7247,3684.8,2025-06-03T14:59:58.992012,5566.9,46,5611.24,223656.55
20,2025-06-03,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,686.2,690,685.1,686.43,11993,8233412.3,694.1,930.2,650,2025-06-03T14:59:43.369628,686,87,686.51,17930.1
21,2025-06-03,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,890.2,898.6,879,880.03,25316,22415907.5,890.11,1155,815,2025-06-03T14:58:47.122698,879,156,885.44,28296.01
22,2025-06-03,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,810,810,796,797.36,5000,3999643.9,805.74,1099,716,2025-06-03T14:57:32.995299,799,52,799.92,14896.97
23,2025-06-03,171,SANIMA,Sanima Bank Limited,324,324,314.9,315.6,241564,77089380.5,322.94,382,240,2025-06-03T14:59:43.141106,315,459,319.12,42863.29
24,2025-06-03,172,NABBC,Narayani Development Bank Limited,1528.8,1619,1528.8,1607.2,57566,92133226,1559.92,2060,521.4,2025-06-03T14:59:58.304476,1615.9,122,1600.47,4218.38
