Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-04-22,131,NABIL,Nabil Bank Limited,490,494,485,487.76,31332,15266150.5,490.87,700,419,2025-04-22T14:59:45.665976,488,352,487.23,131973.22
2,2025-04-22,132,NIMB,Nepal Investment Mega Bank Limited,213,213.9,209,211.52,87977,18543053.2,212.76,295,147.4,2025-04-22T14:59:59.665442,211.8,289,210.77,72188.8
3,2025-04-22,133,SCB,Standard Chartered Bank Limited,635,635,626.2,627.51,10714,6723888.7,633.01,790,511,2025-04-22T14:59:54.7889,628,121,627.57,63016.87
4,2025-04-22,134,HBL,Himalayan Bank Limited,233,233,225,225.47,54447,12338543,229.15,312.1,167.1,2025-04-22T14:59:47.27161,225,219,226.61,48829.17
5,2025-04-22,135,SBI,Nepal SBI Bank Limited,418.2,426,412,416.03,39642,16521874.9,424.22,549,269,2025-04-22T14:59:51.366779,419,198,416.77,45343.77
6,2025-04-22,137,EBL,Everest Bank Limited,632.1,635,628,631.09,40770,25766246.7,631.11,790,492.1,2025-04-22T14:59:56.773763,632,210,631.99,81692.67
7,2025-04-22,139,NICA,NIC Asia Bank Ltd.,364,367.4,361.6,365.22,62793,22878594.2,363.72,573,341.6,2025-04-22T14:59:19.96252,365,299,364.34,54481.94
8,2025-04-22,140,MBL,Machhapuchhre Bank Limited,225.1,226.8,222.3,222.8,72603,16291667.4,225.89,295,157.8,2025-04-22T14:59:55.300833,224.9,175,224.39,25892.38
9,2025-04-22,141,LSL,Laxmi Sunrise Bank Limited,215,216,212,213.73,54869,11718366.2,215.11,300,143.6,2025-04-22T14:59:14.294168,213,207,213.56,52035.8
10,2025-04-22,142,KBL,Kumari Bank Limited,204,205,202,202.1,227022,46036451.2,204.25,272.9,129.6,2025-04-22T14:59:52.869348,202.9,624,202.78,53002.47
11,2025-04-22,145,SBL,Siddhartha Bank Limited,284,284,277,277.49,45426,12672177.6,280.22,380,214,2025-04-22T14:59:15.48941,277.1,112,278.96,39098.29
12,2025-04-22,147,SHL,Soaltee Hotel Limited,508.9,513,498,508.23,107177,54461041.3,501.18,636.5,416.5,2025-04-22T14:59:18.856347,508,236,508.14,51934.13
13,2025-04-22,148,TRH,Taragaon Regency Hotel Limited,1045,1048.5,1020,1029.25,3461,3574075.6,1028,1538,695.1,2025-04-22T14:59:58.407175,1030,61,1032.67,20195.12
14,2025-04-22,149,OHL,Oriental Hotels Limited,909,909,875,877.9,7662,6762134.2,898,1205,704,2025-04-22T14:59:48.126014,880.1,59,882.55,10398.68
15,2025-04-22,152,NHPC,National Hydro Power Company Limited,224.8,226.9,220.2,223.27,246212,55089365.3,220.81,290,136,2025-04-22T14:59:58.683802,224,582,223.74,5506.82
16,2025-04-22,153,BPCL,Butwal Power Company Limited,444,449.9,422,422.25,43651,19035091.2,435.89,536.5,284.4,2025-04-22T14:59:29.781692,422.9,298,436.07,14394.78
17,2025-04-22,154,CHCL,Chilime Hydropower Company Limited,499.8,499.8,486.1,487.77,49812,24462460,496.72,697,426.3,2025-04-22T14:59:59.01636,488,250,491.09,42837.9
18,2025-04-22,155,STC,Salt Trading Corporation,5152,5228,5000,5089.8,5616,28868411.8,5164.44,7000,4210,2025-04-22T14:56:37.616817,5081,107,5140.38,16323.86
19,2025-04-22,156,BBC,Bishal Bazar Company Limited,6035,6035,5778.1,5836.51,2788,16439904,5935.33,7247,3631,2025-04-22T14:59:30.545442,5984,89,5896.66,234044.05
20,2025-04-22,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,685,685,678,684.28,5275,3600899.6,685.23,930.2,613,2025-04-22T14:59:51.396151,684,92,682.63,17873.94
21,2025-04-22,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,858,858,840,840.97,9292,7817499,848.54,1155,800,2025-04-22T14:59:44.814801,840.5,126,841.31,27040.09
22,2025-04-22,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,795,801.6,790,790.6,5685,4519805.1,792.05,1099,674,2025-04-22T14:57:41.638009,790.9,46,795.04,14770.67
23,2025-04-22,171,SANIMA,Sanima Bank Limited,310,313,307.5,312.19,106834,33168731.5,311.91,382,228,2025-04-22T14:59:51.202515,313,290,310.46,42400.16
24,2025-04-22,172,NABBC,Narayani Development Bank Limited,1741.2,1772,1709,1727.24,14527,25247253.4,1776.67,2060,421.1,2025-04-22T14:59:50.657743,1735,73,1737.95,4533.45
25,2025-04-22,176,NICL,Nepal Insurance Co. Ltd.,805,815,800.1,803.71,10315,8281836.5,807.85,1162,795.3,2025-04-22T14:59:59.430392,806,74,802.89,15197.18
26,2025-04-22,177,RBCL,Rastriya Beema Company Limited,15002.2,15011,14925,15000,491,7359050.1,15200,22493.9,12800,2025-04-22T14:17:24.479265,15000,17,14987.88,39995.47
27,2025-04-22,178,NLICL,National Life Insurance Co. Ltd.,635,635,620.1,623.6,16162,10101111.5,631.53,776.1,521.3,2025-04-22T14:59:54.539944,625.5,101,624.99,32502.86
28,2025-04-22,179,HEI,Himalayan Everest Insurance Limited,596.6,600,595,597.12,9574,5722492.3,598.38,810,567.5,2025-04-22T14:58:09.998372,600,73,597.71,14928.94
29,2025-04-22,180,UAIL,United Ajod Insurance Limited,652,652,642,643.56,5320,3426407.9,652.92,837.3,516,2025-04-22T14:58:40.269971,643.3,77,644.06,13514.76
30,2025-04-22,182,SPIL,Siddhartha Premier Insurance Limited,830,840,827,833.22,9387,7801944.2,840.46,1076,719,2025-04-22T14:59:55.788289,839,61,831.14,23384.74
31,2025-04-22,183,NIL,Neco Insurance Limited,753,764,750,752.22,4476,3369564.8,762.41,1050,735,2025-04-22T14:57:00.184612,755,62,752.8,18921.72
32,2025-04-22,184,PRIN,Prabhu Insurance Ltd.,902,912,902,903.32,14288,12928204.2,903.4,1113,755.3,2025-04-22T14:59:57.188292,902,92,904.82,13021.25
33,2025-04-22,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,734.9,734.9,720,726.09,5383,3909650.3,731.11,926,602,2025-04-22T14:55:16.584283,726,40,726.29,19042.71
34,2025-04-22,186,IGI,IGI Prudential insurance Limited,568,577,565,569.82,15535,8836010.3,570.55,760,508,2025-04-22T14:59:00.429798,568.1,86,568.78,17261.75
35,2025-04-22,187,NLIC,Nepal Life Insurance Co. Ltd.,771,806.3,767,782.15,39061,30394573.3,772.36,1060,566,2025-04-22T14:59:39.026677,781,249,778.13,70618.47
36,2025-04-22,188,LICN,Life Insurance Corporation (Nepal) Limited,972,972,958,962.63,16156,15561745,962.88,2475,958,2025-04-22T14:59:59.552241,964,171,963.21,48131.5
37,2025-04-22,192,SICL,Shikhar Insurance Co. Ltd.,819.7,876.9,810.2,820.34,31873,26323452.7,818.97,1120,670,2025-04-22T14:59:56.628479,820,242,825.88,23957.55
38,2025-04-22,194,NFS,Nepal Finance Ltd.,688,690,672.2,673.47,18828,12747772.1,678.01,2614.9,433.1,2025-04-22T14:59:45.492139,673,227,677.06,5650.04
39,2025-04-22,195,BNL,Bottlers Nepal (Balaju) Limited,18093,18093,18093,18093,10,180930,17739.2,22500,14900,2025-04-22T14:59:42.477823,18093,1,18093,35261.21
40,2025-04-22,198,NLO,Nepal Lube Oil Limited,282.4,282.4,282.4,282.4,32,9036.8,276.9,284.9,237.42,2025-04-22T11:45:13.386344,282.4,1,282.4,206.05
41,2025-04-22,204,GUFL,Gurkhas Finance Ltd.,580,585,577,582.72,9342,5432273.4,585.96,1041,548,2025-04-22T14:59:00.976468,580,81,581.48,5057.97
