Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-04-17,131,NABIL,Nabil Bank Limited,490.8,495.6,489,494.38,54656,26922513.4,489.31,700,419,2025-04-17T14:59:57.904893,493.2,503,492.58,133764.39
2,2025-04-17,132,NIMB,Nepal Investment Mega Bank Limited,216,216.7,212.1,215.19,88087,18926645.6,212.56,295,147.4,2025-04-17T14:59:22.907167,216,411,214.86,73441.32
3,2025-04-17,133,SCB,Standard Chartered Bank Limited,642,642,630.1,635.87,20881,13256889.9,634.32,790,511,2025-04-17T14:59:42.922396,639.3,194,634.87,63856.41
4,2025-04-17,134,HBL,Himalayan Bank Limited,233,239,233,237.79,72607,17185321.5,232.38,312.1,167.1,2025-04-17T14:59:58.502967,238,229,236.68,51497.27
5,2025-04-17,135,SBI,Nepal SBI Bank Limited,430,433,420,426.06,37407,15914029.6,428.86,549,268.6,2025-04-17T14:55:57.779873,426.1,157,425.42,46436.95
6,2025-04-17,137,EBL,Everest Bank Limited,617.8,622,612.1,619.09,42936,26516521.4,613.88,790,492.1,2025-04-17T14:59:57.202714,620,215,617.58,80139.31
7,2025-04-17,139,NICA,NIC Asia Bank Ltd.,379,385,378,383.07,59899,22887199.6,377.87,573,341.6,2025-04-17T14:59:53.771454,382.5,277,382.09,57144.72
8,2025-04-17,140,MBL,Machhapuchhre Bank Limited,230,232.5,227.4,230.12,99387,22862535,227.89,295,157.8,2025-04-17T14:59:33.549109,230.8,242,230.03,26743.07
9,2025-04-17,141,LSL,Laxmi Sunrise Bank Limited,224.9,225,220.3,223.65,88322,19697526.1,222.49,300,143.6,2025-04-17T14:59:18.895485,224,322,223.01,54450.97
10,2025-04-17,142,KBL,Kumari Bank Limited,209.9,213,208,211.03,218232,46166862.1,208.36,272.9,129.6,2025-04-17T14:59:57.960404,211.5,603,211.54,55344.44
11,2025-04-17,145,SBL,Siddhartha Bank Limited,290,295,286.2,291.4,35560,10362525.3,288.77,380,214,2025-04-17T14:57:47.571444,292,139,291.4,41058.2
12,2025-04-17,147,SHL,Soaltee Hotel Limited,512,515,500.3,509.12,94140,48048389,505.39,636.5,416.5,2025-04-17T14:59:59.27682,508.1,258,510.39,52025.07
13,2025-04-17,148,TRH,Taragaon Regency Hotel Limited,1043,1070,1040,1052.11,9022,9518497.7,1062.5,1538,695.1,2025-04-17T14:55:41.501649,1040,73,1055.03,20643.66
14,2025-04-17,149,OHL,Oriental Hotels Limited,872.5,905,872.5,889,9613,8619414.8,884.41,1205,704,2025-04-17T14:59:25.211273,888.2,64,896.64,10530.16
15,2025-04-17,152,NHPC,National Hydro Power Company Limited,219.9,224,215.9,222.9,239906,52966164.3,215.85,290,136,2025-04-17T14:59:58.923297,222.1,635,220.77,5497.69
16,2025-04-17,153,BPCL,Butwal Power Company Limited,405,420,405,414.76,39000,16201478.8,408.71,536.5,284.4,2025-04-17T14:59:46.335581,416,207,415.42,14139.44
17,2025-04-17,154,CHCL,Chilime Hydropower Company Limited,483,498,483,489.25,74572,36592208.1,483.45,697,426.3,2025-04-17T14:59:40.274471,489.5,348,490.69,42967.88
18,2025-04-17,155,STC,Salt Trading Corporation,5200,5250,5200,5202.64,1620,8439583.3,5241.27,7000,4210,2025-04-17T14:59:32.175476,5200,72,5209.61,16685.76
19,2025-04-17,156,BBC,Bishal Bazar Company Limited,6091,6091,5861,5965.35,770,4597188,5972,7247,3631,2025-04-17T14:59:54.786035,6028,33,5970.37,239210.54
20,2025-04-17,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,700,700,686,688.3,14823,10286007.3,688.35,930.2,613,2025-04-17T14:59:49.999627,688.1,71,693.92,17978.95
21,2025-04-17,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,840,853,835,849.33,19947,16942708.6,845.07,1155,800,2025-04-17T14:59:54.116164,847.3,135,849.38,27308.9
22,2025-04-17,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,793.5,805,789,800.54,15955,12704162.7,792.8,1099,670,2025-04-17T14:59:44.938253,800,120,796.24,14956.38
23,2025-04-17,171,SANIMA,Sanima Bank Limited,307.5,310,301,306.23,67985,20827383.7,303.72,382,228,2025-04-17T14:59:37.047127,308,253,306.35,41590.71
24,2025-04-17,172,NABBC,Narayani Development Bank Limited,1759.4,1794.5,1724,1779.37,66412,117109097.5,1795.21,2060,400,2025-04-17T14:59:59.847701,1776.9,108,1763.37,4670.27
25,2025-04-17,176,NICL,Nepal Insurance Co. Ltd.,822,824,816,821.39,8759,7177993.9,815.91,1162,795.3,2025-04-17T14:59:48.228144,820.5,68,819.49,15531.49
