Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-04-29,131,NABIL,Nabil Bank Limited,480,488,480,481.45,29998,14451570.2,481.3,700,419,2025-04-29T14:59:48.336376,482.3,320,481.75,130265.92
2,2025-04-29,132,NIMB,Nepal Investment Mega Bank Limited,209,209,203,203.56,153364,31294815.7,204.99,295,147.4,2025-04-29T14:59:59.46652,203,434,204.05,69472.17
3,2025-04-29,133,SCB,Standard Chartered Bank Limited,611,625,608,608.36,19648,11988549.3,613.53,790,511,2025-04-29T14:59:40.140098,608.5,191,610.16,61093.75
4,2025-04-29,134,HBL,Himalayan Bank Limited,220,221.1,215.5,216.35,83748,18198257.6,219.38,312.1,167.1,2025-04-29T14:59:54.642854,216,307,217.29,46854.09
5,2025-04-29,135,SBI,Nepal SBI Bank Limited,411,411,395,395.58,77059,30704385.7,404.48,549,270,2025-04-29T14:59:45.025264,398.7,270,398.45,43114.89
6,2025-04-29,137,EBL,Everest Bank Limited,621,621,614,615.95,31861,19654189.8,618.16,790,492.1,2025-04-29T14:59:49.560164,615.7,164,616.87,79732.84
7,2025-04-29,139,NICA,NIC Asia Bank Ltd.,353,354.1,350,351.57,63441,22291994.2,352.89,573,341.6,2025-04-29T14:59:58.70128,351.6,294,351.38,52445.69
8,2025-04-29,140,MBL,Machhapuchhre Bank Limited,219.7,219.7,213,213.56,109035,23412782.4,217.43,295,157.8,2025-04-29T14:59:59.182327,213.2,336,214.72,24818.57
9,2025-04-29,141,LSL,Laxmi Sunrise Bank Limited,209,215.2,208,209.54,54991,11591872.9,208.91,300,143.6,2025-04-29T14:59:47.208697,209,216,210.79,51015.68
10,2025-04-29,142,KBL,Kumari Bank Limited,202.4,202.4,197,197.76,156396,30964427.6,198.44,272.9,129.6,2025-04-29T14:59:57.342555,197.9,532,197.98,51864.26
11,2025-04-29,145,SBL,Siddhartha Bank Limited,275.3,275.3,264.6,265.59,41478,11070184.3,270.03,380,214,2025-04-29T14:59:39.729013,267,162,266.89,37421.58
12,2025-04-29,147,SHL,Soaltee Hotel Limited,502,502,489,499.8,30608,15263999.6,500.88,636.5,416.5,2025-04-29T14:59:47.09091,500,88,498.69,51072.7
13,2025-04-29,148,TRH,Taragaon Regency Hotel Limited,977.2,985,977.2,978,1749,1713193.6,990.38,1538,700,2025-04-29T14:37:58.562764,978,29,979.52,19189.54
14,2025-04-29,149,OHL,Oriental Hotels Limited,866,867,845,849.73,2601,2227255.7,850,1205,704.1,2025-04-29T14:59:09.612599,845.3,30,856.3,10065.01
15,2025-04-29,152,NHPC,National Hydro Power Company Limited,234,235,225.5,226.21,131055,29962734.9,231.12,290,136,2025-04-29T14:59:56.109404,226.1,506,228.62,5579.33
16,2025-04-29,153,BPCL,Butwal Power Company Limited,448,455,437.2,448.33,89018,39808802.5,446.06,536.5,284.4,2025-04-29T14:59:55.292365,448,407,447.19,15283.86
17,2025-04-29,154,CHCL,Chilime Hydropower Company Limited,472.8,497,472.8,478.52,65150,31351780.7,482.39,697,426.3,2025-04-29T14:59:56.769097,480,279,481.22,42025.53
18,2025-04-29,155,STC,Salt Trading Corporation,5019,5030,4915.2,4919.82,2517,12458531.2,5006.67,7000,4210,2025-04-29T14:59:56.596146,4917,84,4949.75,15778.7
19,2025-04-29,156,BBC,Bishal Bazar Company Limited,6040,6537,5899,5923.87,1634,9836330.1,5949.9,7247,3631,2025-04-29T14:59:53.449555,5999,81,6019.78,237547.19
20,2025-04-29,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,651.1,664.1,651.1,653.39,10163,6677275.5,658.49,930.2,628,2025-04-29T14:59:19.913178,653,68,657.01,17067.07
21,2025-04-29,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,825,829,823,824.63,11942,9863250,827.49,1155,800,2025-04-29T14:58:48.143366,823,134,825.92,26514.71
22,2025-04-29,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,783.6,789,769,770.55,14969,11632323.9,774.2,1099,675,2025-04-29T14:59:20.661902,775,128,777.09,14396.08
