Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
13,2025-04-15,176,NICL,Nepal Insurance Co. Ltd.,817,817,803.2,811.43,4986,4037789.9,801.43,1162,795.3,2025-04-15T14:57:59.244683,815,39,809.82,15343.15
14,2025-04-15,177,RBCL,Rastriya Beema Company Limited,15250.3,15740,14977,15304.5,843,12956035.1,15068.9,22493.9,12800,2025-04-15T14:59:39.23862,15251,61,15368.96,40807.38
15,2025-04-15,179,HEI,Himalayan Everest Insurance Limited,602,609,591,598.96,15086,9037068.4,591.18,810,558,2025-04-15T14:59:57.38433,600,86,599.03,14974.94
16,2025-04-15,180,UAIL,United Ajod Insurance Limited,632,642,630,634.66,7602,4818839.5,630.21,837.3,515.5,2025-04-15T14:59:59.980955,638.8,71,633.89,13327.86
17,2025-04-15,187,NLIC,Nepal Life Insurance Co. Ltd.,770,788.5,770,781.2,26594,20768578.2,766.41,1060,566,2025-04-15T14:59:58.129954,777.1,220,780.94,70532.7
18,2025-04-15,188,LICN,Life Insurance Corporation (Nepal) Limited,990,992,975,978.82,30441,29831553.6,973.22,2475,966,2025-04-15T14:59:32.481644,978,242,979.97,48941
19,2025-04-15,204,GUFL,Gurkhas Finance Ltd.,582,600,580,594.96,13552,8076003.2,580,1041,548,2025-04-15T14:57:56.996488,595.2,166,595.92,5164.22
20,2025-04-15,213,BNT,Bottlers Nepal (Terai) Limited,13349,13349,13000,13246,110,1443922,13121,18100,12208.1,2025-04-15T14:44:05.571916,13246,11,13126.56,16027.66
21,2025-04-15,235,HDL,Himalayan Distillery Limited,1200,1211.8,1195,1204.82,29043,34957474.4,1195.48,1749,1136,2025-04-15T14:59:53.988098,1204,461,1203.64,37028.96
22,2025-04-15,238,NMB,NMB Bank Limited,256,256,248,252.34,36938,9301980.7,251.13,300,162,2025-04-15T14:58:24.659729,253,140,251.82,46346.55
23,2025-04-15,244,SIFC,Shree Investment Finance Co. Ltd.,531,541.6,526,536.15,9307,5003197.8,525.99,795,366.4,2025-04-15T14:59:25.181427,535.5,62,537.57,5361.5
24,2025-04-15,250,JFL,Janaki Finance Company Limited,505,513.9,505,507.51,24907,12682410.1,501.76,1083.3,400,2025-04-15T14:59:54.195489,506.1,153,509.19,3504.22
25,2025-04-15,255,PRVU,Prabhu  Bank Limited,211,211.9,206.8,209.51,91234,19163835.8,207.45,297,132,2025-04-15T14:59:36.524837,209.3,335,210.05,49323.87
26,2025-04-15,268,SWBBL,Swabalamban Laghubitta Bittiya Sanstha Limited,832,835,827,831.66,1493,1243139,832,1232,711.5,2025-04-15T14:59:27.574128,833,27,832.64,13777.49
27,2025-04-15,273,ICFC,ICFC Finance Limited,605,606,594,600.64,12031,7253824.9,594.34,910,488,2025-04-15T14:58:53.848421,603,95,602.92,7108.4
28,2025-04-15,307,NTC,Nepal Doorsanchar Company Limited,915,915,897.2,903.95,11190,10140051.4,899.84,1214,800,2025-04-15T14:59:56.017902,904,167,906.17,162711
29,2025-04-15,131,NABIL,Nabil Bank Limited,496,496,486,487.96,62586,30517392,486.97,700,419,2025-04-15T14:59:39.436288,487.5,503,487.6,132027.33
30,2025-04-15,133,SCB,Standard Chartered Bank Limited,642,642,630,631.07,12467,7882212.6,629.46,790,511,2025-04-15T14:57:55.606484,632,146,632.24,63374.37
31,2025-04-15,137,EBL,Everest Bank Limited,618,618,608,609.08,22581,13766269.9,606.1,790,492.1,2025-04-15T14:58:33.723147,610,155,609.63,78843.54
32,2025-04-15,140,MBL,Machhapuchhre Bank Limited,230,230,223.5,227.08,31228,7110160.9,225.89,295,157.8,2025-04-15T14:59:59.51646,228,122,227.68,26389.78
33,2025-04-15,142,KBL,Kumari Bank Limited,210,210,205.9,208.22,191495,39951169.2,206.03,272.9,129.6,2025-04-15T14:59:59.764564,208,372,208.62,54607.49
34,2025-04-15,147,SHL,Soaltee Hotel Limited,497,507,490,506.04,107134,53930051.5,492.53,636.5,416.5,2025-04-15T14:59:52.667024,505.9,330,503.38,51710.34
35,2025-04-15,148,TRH,Taragaon Regency Hotel Limited,1050,1067,1047,1066,1710,1805100,1059.21,1538,695.1,2025-04-15T14:53:31.831689,1066,19,1055.61,20916.2
36,2025-04-15,153,BPCL,Butwal Power Company Limited,399.5,422,397,403.34,15310,6218241.2,398.99,536.5,284.4,2025-04-15T14:59:49.144352,402.6,135,406.15,13750.12
37,2025-04-15,154,CHCL,Chilime Hydropower Company Limited,475,487.7,471,484.11,42529,20525032.6,475.08,697,426.3,2025-04-15T14:59:42.828578,483.6,224,482.61,42516.46
38,2025-04-15,156,BBC,Bishal Bazar Company Limited,5940,6126,5932,5964.17,982,5896844,6013.36,7247,3631,2025-04-15T14:57:56.883766,5941.2,69,6004.93,239163.22
39,2025-04-15,171,SANIMA,Sanima Bank Limited,306,306,300,303.14,34972,10645823.8,300.9,382,228,2025-04-15T14:59:49.010029,303.1,125,304.4,41171.04
40,2025-04-15,172,NABBC,Narayani Development Bank Limited,1762.2,1832,1762.2,1804.55,56014,100544583.4,1798.12,2060,400,2025-04-15T14:45:47.507926,1804.6,58,1794.99,4736.36
41,2025-04-15,178,NLICL,National Life Insurance Co. Ltd.,636.9,636.9,626,629.48,8979,5675329.5,624.78,776.1,521.3,2025-04-15T14:59:11.293256,632.9,69,632.06,32809.34
42,2025-04-15,182,SPIL,Siddhartha Premier Insurance Limited,844.5,853.9,838.1,842.41,9482,8016337.9,837.58,1076,711.5,2025-04-15T14:59:59.087014,839,69,845.42,23642.66
43,2025-04-15,183,NIL,Neco Insurance Limited,755,756,750,755.17,3238,2442319,750.76,1050,735,2025-04-15T14:59:09.997558,756,50,754.26,18995.93
44,2025-04-15,184,PRIN,Prabhu Insurance Ltd.,929.9,929.9,903.3,921.94,14266,13026699.6,912.32,1113,740,2025-04-15T14:56:56.145009,926.9,86,913.12,13289.66
45,2025-04-15,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,715,722.1,703.1,722.01,4161,2977945.8,716.61,926,602,2025-04-15T14:59:34.291906,722,34,715.68,18935.71
46,2025-04-15,186,IGI,IGI Prudential insurance Limited,565,576.4,565,571.56,21184,12111749.2,565.14,760,508,2025-04-15T14:59:54.191731,571.5,119,571.74,17314.47
47,2025-04-15,192,SICL,Shikhar Insurance Co. Ltd.,775,777,763.6,771.86,5061,3907171.7,762.38,1120,669.4,2025-04-15T14:58:50.871919,773,75,772.01,22541.72
48,2025-04-15,194,NFS,Nepal Finance Ltd.,690,702,690,692.49,13883,9630627.4,683.04,2614.9,426,2025-04-15T14:59:25.218828,692.5,164,693.69,5809.6
49,2025-04-15,195,BNL,Bottlers Nepal (Balaju) Limited,17250.7,17600,17250.7,17600,35,612457,17602.75,22500,14900,2025-04-15T14:26:10.966951,17600,3,17498.77,34300.41
50,2025-04-15,210,CIT,Citizen Investment Trust,1955,1973.9,1946,1961.06,9506,18648539.4,1944.14,2700,1887,2025-04-15T14:59:30.067796,1965,214,1961.76,127110.27
51,2025-04-15,219,UNL,Unilever Nepal Limited,46500,46500,46450,46450,20,929500,46603.1,56805.8,38400,2025-04-15T12:05:52.793899,46450,2,46475,42766.51
52,2025-04-15,227,BFC,Best Finance Company Ltd.,555,563.8,544,559.93,20242,11316611.2,545.54,951.6,343,2025-04-15T14:58:01.406526,562,172,559.06,4985.75
53,2025-04-15,232,GFCL,Goodwill Finance Limited,670,700,660,678.48,31114,21130077.4,658.9,1353,438,2025-04-15T14:59:56.696355,678.5,204,679.11,6419.2
54,2025-04-15,236,PFL,Pokhara Finance Ltd.,420,424.8,413,419.71,17487,7361375,415.15,795,339.9,2025-04-15T14:59:55.989745,418.7,150,420.96,4543.6
55,2025-04-15,245,CFCL,Central Finance Co. Ltd.,619,623,595,610.31,74517,45939141.6,606.88,820,354,2025-04-15T14:59:55.330574,607,300,616.49,5791.08
56,2025-04-15,256,SFCL,Samriddhi Finance Company Limited,532,538,525.1,535,15975,8547986.3,527.26,1117.9,310,2025-04-15T14:59:51.812535,535,106,535.08,4381.18
57,2025-04-15,263,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,502,517,502,514.08,14741,7570997.4,501.59,759,348,2025-04-15T14:59:53.031403,517,65,513.6,5203.39
58,2025-04-15,338,PROFL,Progressive Finance Limited,540,548.9,532,538.33,15655,8452861.4,532.2,865,313,2025-04-15T14:59:11.218446,539,103,539.94,4608.68
59,2025-04-15,341,GBIME,Global IME Bank Limited,223,223,218.3,219.09,49829,10937715.7,218.69,302,170,2025-04-15T14:59:49.503562,220,302,219.5,83508.02
60,2025-04-15,357,PCBL,Prime Commercial Bank Ltd.,255,255,250,251.56,39266,9883573.6,250.01,329,186.9,2025-04-15T14:59:49.444006,251.1,136,251.7,48809.12
61,2025-04-15,358,LBBL,Lumbini Bikas Bank Ltd.,424,433,417.3,427.09,32068,13676506.3,421.41,560,361,2025-04-15T14:59:18.71211,428.7,133,426.48,15476.37
62,2025-04-15,371,MDB,Miteri Development Bank Limited,610,634.9,608.1,629.01,28929,18067866.3,608.87,843.5,414,2025-04-15T14:58:17.717831,628,285,624.55,7655.68
63,2025-04-15,393,HLI,Himalayan Life Insurance Limited,432,432,418,427.59,50132,21147746.7,423.71,607,364.1,2025-04-15T14:59:59.657403,427.1,300,421.84,39095.57
64,2025-04-15,397,ADBL,Agricultural Development Bank Limited,292,292.9,286.2,288.45,21484,6236362.3,288.18,428.4,220.5,2025-04-15T14:59:59.203784,288,161,290.27,39965.39
65,2025-04-15,401,MLBL,Mahalaxmi Bikas Bank Ltd.,396,402,384.1,395.61,131387,51897675.3,388.59,498,311.7,2025-04-15T14:59:54.911998,398,405,394.99,16997.22
66,2025-04-15,403,SJLIC,SuryaJyoti Life Insurance Company Limited,436.2,449.8,436.2,447.05,10992,4900505.6,439.81,644,395.1,2025-04-15T14:58:56.931316,448,192,445.82,22405.91
67,2025-04-15,417,GBBL,Garima Bikas Bank Limited,399,402.2,396.2,396.45,22522,9000171.4,395.86,531.4,350.1,2025-04-15T14:59:31.082867,396.2,125,399.61,22520.41
68,2025-04-15,450,CORBL,Corporate Development Bank Limited,1849,1997.4,1840,1997.4,23465,45666424.1,1815.84,2842.3,405,2025-04-15T14:56:46.296767,1997.4,269,1946.15,10486.35
69,2025-04-15,469,NIMBPO,Nepal Investment Mega Bank Ltd. Promoter Share,157,157.5,155,155,4140,646733,154.9,222,122.8,2025-04-15T14:56:08.540553,155,5,156.21,28376.69
70,2025-04-15,472,SADBL,Shangrila Development Bank Ltd.,396.4,411.3,396.4,406.31,22612,9191700.1,399.1,497,288,2025-04-15T14:59:59.811645,408.8,112,406.49,14449.42
71,2025-04-15,473,SHINE,Shine Resunga Development Bank Ltd.,411,415,406,411.62,34102,14050397,406.61,625,354,2025-04-15T14:59:23.151617,411,183,412.01,20069.36
72,2025-04-15,490,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,750.1,778,750.1,768.12,7615,5859673.7,760.71,1004,594.3,2025-04-15T14:57:40.27692,768,87,769.49,10330.23
73,2025-04-15,517,NBL,Nepal Bank Limited,256,256,250,250.58,49423,12433096.3,251,337.5,195.1,2025-04-15T14:59:59.519651,251.8,211,251.56,36820.28
74,2025-04-15,545,SLBBL,Swarojgar Laghubitta Bittiya Sanstha Ltd.,960,972,942,965.98,5747,5501358.2,960.1,1250,640,2025-04-15T14:59:53.429365,965.2,132,957.25,6671.85
75,2025-04-15,587,RLFL,Reliance Finance Ltd.,510,535,505.3,528.92,30454,16089734.4,514.51,838,349.4,2025-04-15T14:59:31.490114,530,164,528.32,5931.58
76,2025-04-15,591,SHPC,Sanima Mai Hydropower Ltd.,483.4,483.4,469,476.82,32286,15440646.6,474.91,680,316,2025-04-15T14:59:46.165423,477,155,478.24,17823.5
77,2025-04-15,610,RIDI,Ridi Power Company Limited,217.2,223.5,217.2,221.98,40539,8993847.7,218.51,311,154.5,2025-04-15T14:59:39.523638,222.8,174,221.85,5157.38
78,2025-04-15,618,LLBS,Laxmi Laghubitta Bittiya Sanstha Ltd.,1055,1094,1050.1,1094,672,716135,1058.55,1428,840,2025-04-15T14:45:03.824223,1094,15,1065.67,4831.78
79,2025-04-15,634,RBCLPO,Rastriya Beema Company Limited Promoter Share,12020,12495,12020,12300,210,2579960,12005.2,16270,9893.1,2025-04-15T14:48:53.331655,12300,12,12285.52,21848.44
80,2025-04-15,693,HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,942,980,942,967.89,2605,2528898.1,959.99,1447,681.1,2025-04-15T14:59:05.298187,976,39,970.78,3095.49
81,2025-04-15,694,MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,1205,1230,1205,1209.54,780,945161.7,1214.71,1716,820,2025-04-15T14:59:46.583706,1205,33,1211.74,7600.23
82,2025-04-15,706,SWMF,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,720.48,732,720.48,728,1138,827456.7,720.48,1214.8,707,2025-04-15T14:57:58.734291,728,40,727.11,8053.77
83,2025-04-15,2743,NGPL,Ngadi Group Power Ltd.,286.1,299.3,286.1,293.37,899908,266384993,286.24,571,250,2025-04-15T14:59:56.55897,292.9,2474,296.01,10862.2
84,2025-04-15,2746,NMFBS,National Laghubitta Bittiya Sanstha Limited,1211,1234.9,1211,1224,3458,4225306.4,1232.19,1727,1115.5,2025-04-15T14:59:45.071691,1224,36,1221.89,16298.89
85,2025-04-15,2751,KKHC,Khanikhola Hydropower Co. Ltd.,335,350,335,346.81,15224,5256355.3,341.35,475,213,2025-04-15T14:58:47.932086,345.1,111,345.26,1615.14
86,2025-04-15,274,EDBL,Excel Development Bank Ltd.,612,643,607.2,636.61,44219,27886128.2,607.75,838.2,343.5,2025-04-15T14:59:19.321936,635,234,630.63,7955.68
87,2025-04-15,348,CZBIL,Citizens Bank International Limited,214,214.9,211,213.68,38094,8120020.1,210,296,152.5,2025-04-15T14:59:51.585915,214.9,144,213.15,31558.43
88,2025-04-15,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,246,263,246,259.29,220624,57089145.7,249.74,349,149,2025-04-15T14:59:57.653584,259,613,258.76,9977.49
89,2025-04-15,385,ALICL,Asian Life Insurance Co. Limited,741,750.5,730,747.9,19580,14638887.9,741,831,523,2025-04-15T14:59:57.831057,750,94,747.64,25427.38
90,2025-04-15,396,NMLBBL,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,654,669.5,654,658.79,7741,5118132.5,656.47,988,595,2025-04-15T14:59:55.097697,657,80,661.17,9208.33
91,2025-04-15,418,JBBL,Jyoti Bikas Bank Limited,333,345,333,340.53,25673,8706881.3,333.51,445,275,2025-04-15T14:59:33.729117,340.1,130,339.14,14968.97
92,2025-04-15,459,KSBBL,Kamana Sewa Bikas Bank Limited,440,446.9,438.1,440.5,18058,8001918.1,437.27,564.8,341,2025-04-15T14:59:42.94608,441.1,75,443.12,15465.28
93,2025-04-15,471,MPFL,Multipurpose Finance Company  Limited,632,642,631,635.94,9664,6165889.4,627.28,936.9,362.5,2025-04-15T14:57:27.304819,635,73,638.02,3880.51
94,2025-04-15,474,MNBBL,Muktinath Bikas Bank Ltd.,359,363,358.2,361.9,19955,7223663.1,360.55,482,332.4,2025-04-15T14:59:40.072337,362,126,361.99,25502.87
95,2025-04-15,516,MFIL,Manjushree Finance Ltd.,601,608,600,601.53,8631,5199702,599.37,917,490,2025-04-15T14:59:52.158801,602.8,88,602.44,8130
96,2025-04-15,559,NLG,NLG Insurance Company Ltd.,895,900,884.2,885.49,18491,16519776.5,884.75,1382,732,2025-04-15T14:59:57.387202,885,152,893.39,22160.79
97,2025-04-15,561,SINDU,Sindhu Bikash Bank Ltd,1092,1158.7,1058.4,1129.99,137110,149490645.8,1091.78,1482,345,2025-04-15T14:59:48.385731,1095,1056,1090.29,6299.2
98,2025-04-15,574,SKBBL,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,799,809,798,800.04,6813,5457758.3,799.62,1105,781,2025-04-15T14:59:53.590582,800.7,112,801.08,34502.7
99,2025-04-15,583,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,820,839.9,817.5,835.71,3240,2701726.9,817.73,987,600,2025-04-15T14:59:46.17309,835,48,833.86,8210.85
100,2025-04-15,593,KMCDB,Kalika Laghubitta Bittiya Sanstha Ltd,1022,1083.9,1022,1039.2,2122,2223759.5,1041.87,1285,732.5,2025-04-15T14:58:40.741091,1059,73,1047.95,4236.74
101,2025-04-15,601,MLBBL,Mithila LaghuBitta Bittiya Sanstha Limited,1506,1560,1506,1544.92,2809,4290337.7,1496.25,2019,995,2025-04-15T14:58:39.120041,1556.5,46,1527.35,3459.59
102,2025-04-15,632,PRVUPO,Prabhu  Bank Limited Promoter Share,110,110,110,110,25069,2757590,110,124,100,2025-04-15T13:36:11.377041,110,1,110,110
103,2025-04-15,669,SHINEP,Shine Resunga Development Bank Ltd. Promoter Share,228,228,228,228,30000,6840000,228,262,181.3,2025-04-15T14:19:30.316737,228,1,228,1443.99
104,2025-04-15,686,BARUN,Barun Hydropower Co. Ltd.,530,561,530,556.91,295111,162584867.9,534.96,561,211,2025-04-15T14:59:59.12632,558.9,1109,550.92,2984.01
105,2025-04-15,687,VLBS,Vijaya laghubitta Bittiya Sanstha Ltd.,885.9,885.9,868,875,534,465703.9,868.98,1174,670,2025-04-15T14:56:51.216909,875,17,872.1,6519.1
106,2025-04-15,695,JSLBB,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,1470,1471,1460,1466,293,428990,1443.5,1860.4,1080,2025-04-15T14:56:20.3426,1471,8,1464.12,2493.55
107,2025-04-15,697,API,Api Power Company Ltd.,272.3,285.7,272.2,283.48,288959,81491311.9,273.09,390,162,2025-04-15T14:59:59.818621,283.9,692,282.01,17224.04
108,2025-04-15,700,HEIP,Himalayan Everest Insurance Limited Promoter,368,370.9,363.6,364.45,2463,905291.5,363.65,563,327,2025-04-15T14:59:32.948318,367.5,10,367.55,974.92
109,2025-04-15,704,NMBMF,NMB  Microfinance Bittiya Sanstha Ltd.,755.3,755.3,690,742.36,4664,3429047,740.5,918,581,2025-04-15T14:59:37.087753,735,75,735.21,5355.75
110,2025-04-15,705,GILB,Global IME Laghubitta Bittiya Sanstha Ltd.,1241,1274,1241,1260.16,1014,1278625.5,1238.18,1815,946.1,2025-04-15T14:58:42.12102,1270,36,1260.97,7799.13
111,2025-04-15,1741,MERO,Mero Microfinance Bittiya Sanstha Ltd.,701.1,710,700,701.22,15262,10744330.8,704.74,980,602,2025-04-15T14:55:40.954907,700.2,154,703.99,9950.31
112,2025-04-15,2742,HIDCL,Hydorelectricity Investment and Development Company Ltd,293,300,287.2,294.75,777416,230672232.7,288.18,360,158.1,2025-04-15T14:59:56.967819,294,1932,296.71,72390.05
113,2025-04-15,2754,DHPL,Dibyashwori Hydropower Ltd.,387,399.9,387,393.52,53391,21076859.8,394.16,427.2,185.3,2025-04-15T14:59:56.524245,392.1,191,394.76,1038.89
114,2025-04-15,2757,AKPL,Arun Kabeli Power Ltd.,229,233,225,231.08,112657,25957083.6,226.61,326,157.2,2025-04-15T14:59:55.987704,230.6,351,230.4,9002.74
115,2025-04-15,2758,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,1160.1,1182,1160.1,1172.4,1785,2091837.5,1160.01,1739,1088,2025-04-15T14:59:49.489946,1176,41,1171.89,14021.36
116,2025-04-15,2759,SPDL,Synergy Power Development Ltd.,335,340.4,324.2,335.66,86165,28878491.6,329.28,389,220.2,2025-04-15T14:58:42.691234,336.9,272,335.15,4061.02
117,2025-04-15,2760,UMHL,United Modi Hydropower Ltd.,470.5,470.9,460.1,463.23,346207,160744773.4,461.28,474,223.1,2025-04-15T14:59:50.89901,464.9,722,464.3,5700.05
118,2025-04-15,2769,NHDL,Nepal Hydro Developers Ltd.,763,804,763,794.51,4661,3693178.8,778.52,1002.6,408,2025-04-15T14:59:13.262559,790,41,792.35,3084.26
119,2025-04-15,2771,SMB,Support Microfinance Bittiya Sanstha Ltd.,2351,2443,2351,2400.6,1522,3654002.3,2396.21,4026.2,1300,2025-04-15T14:59:23.858817,2405,48,2400.78,2939.38
120,2025-04-15,2774,USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,1700,1795,1700,1708.77,2057,3530262.1,1727.75,2363.3,1320,2025-04-15T14:58:55.570735,1708,57,1716.21,4218.37
121,2025-04-15,2784,NADEP,Nadep Laghubittiya bittya Sanstha Ltd.,870,888,865,881.04,1718,1513470.8,882.15,1190,665,2025-04-15T14:59:46.829745,880,15,880.94,4279.74
122,2025-04-15,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,201.2,205.9,201,203.37,109758,22378785.2,199.83,274.9,150.9,2025-04-15T14:59:49.448626,203.5,323,203.89,4067.4
123,2025-04-15,2804,SLBSL,Samudayik Laghubitta Bittiya Sanstha Limited,1705.1,1840,1705.1,1822.49,7483,13365683.5,1734.52,3047,804,2025-04-15T14:58:12.829088,1825,127,1786.13,3112.9
124,2025-04-15,2806,GHL,Ghalemdi Hydro Limited,275.8,280,270,277.67,291956,80866217.4,270.4,318,141,2025-04-15T14:59:59.651895,278.4,663,276.98,4581.56
125,2025-04-15,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,801,860.4,801,839.44,2560,2144479.9,811.05,1177,696.2,2025-04-15T14:47:51.475675,846.8,71,837.68,6153.48
126,2025-04-15,2810,UPCL,UNIVERSAL POWER COMPANY LTD,308,317,304.9,307.59,291847,90917009.6,306.67,345,183,2025-04-15T14:59:54.886371,307,707,311.52,7012.84
127,2025-04-15,2811,MHNL,Mountain Hydro Nepal Limited,262.9,270,253.5,268.63,15502,4134247.8,258.16,379,215.7,2025-04-15T14:58:49.814799,268.8,148,266.69,3357.88
128,2025-04-15,2813,PPCL,Panchthar Power Compant Limited,322.6,325,320,324.55,31062,10032145.9,316.28,367.2,220,2025-04-15T14:59:57.172149,323.2,168,322.97,3123.79
129,2025-04-15,2815,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,1615,1645,1614,1640,1153,1879858.2,1614.34,2327,1075,2025-04-15T14:54:22.07013,1640,26,1630.4,2485.5
130,2025-04-15,2825,NICAD85/86,10% NIC Asia Debenture 2085/86,1144.9,1145,1144.9,1145,50,57247.5,1100,1175,1000,2025-04-15T13:46:50.162359,1145,2,1144.95,2753.37
131,2025-04-15,2826,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,2881,3232,2881,3221.29,8578,25916757.7,2939.54,3486,1560,2025-04-15T14:59:53.644475,2990,189,3021.3,3731.85
132,2025-04-15,2831,UNHPL,Union Hydropower Limited,316,333,315,327.72,87537,28634512,317.82,371,212.6,2025-04-15T14:59:56.144122,329,347,327.11,2457.9
133,2025-04-15,2841,RHPL,RASUWAGADHI HYDROPOWER COMPANY LIMITED,387.2,400,376,386.41,41269,15978731.3,379.68,527,260.3,2025-04-15T14:59:49.107445,386,263,387.18,26438.56
134,2025-04-15,2842,SJCL,SANJEN JALAVIDHYUT COMPANY LIMITED,315,325.3,315,324.77,12305,3985565,319.97,442,256,2025-04-15T14:59:03.246241,325,108,323.89,11854.1
135,2025-04-15,2850,NMBD2085,10 % NMB DEBENTURE 2085,1100,1100,1100,1100,25,27500,1114.71,1135,1020,2025-04-15T11:48:00.568843,1100,1,1100,1852.96
136,2025-04-15,2851,NIBD2082,10.5 % NEPAL INVESTMENT DEBENTURE 2082,1139,1139,1139,1120,6,6720,1139,1174.4,1015.5,2025-04-15T14:57:15.153131,1139,1,1120,2240
137,2025-04-15,2860,SAPDBL,Saptakoshi Development Bank Ltd,1020,1119.6,1012,1119.6,62139,67986672,1017.85,1622.7,285,2025-04-15T14:59:18.368532,1119.6,537,1094.1,9341.25
138,2025-04-15,2862,CMF2,CITIZENS MUTUAL FUND 2,9.33,9.41,9.33,9.4,2830,26578,9.51,10.68,7.65,2025-04-15T14:57:00.038213,9.41,4,9.39,526.4
139,2025-04-15,2863,NICBF,NIC Asia Balanced Fund,8.85,9.02,8.85,9.01,800,7147,8.82,10.5,7.71,2025-04-15T14:16:19.375053,9.01,3,8.93,680.25
140,2025-04-15,2877,SFMF,Sunrise First Mutual Fund,10.2,10.2,10.1,10.1,21500,217500,10.4,11.99,9.22,2025-04-15T12:49:50.482786,10.1,4,10.11,868.6
141,2025-04-15,2744,GRDBL,Green Development Bank Ltd.,1215.3,1361.1,1215.3,1361.1,33052,43860525.9,1237.38,2001.4,382.2,2025-04-15T14:57:29.764908,1361.1,295,1327.01,7754.17
142,2025-04-15,2748,RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,700.1,710,697,700.96,21796,15278887.9,704.52,890,590,2025-04-15T14:59:46.626581,700,139,700.99,7248.38
143,2025-04-15,2761,SMATA,Samata Gharelu Laghubitta Bittiya Sanstha Limited,801,845.5,801,831.44,2853,2376053.6,810.18,1271,694.2,2025-04-15T14:57:52.950788,838.9,122,832.82,5230.19
144,2025-04-15,2766,CHL,Chhyangdi Hydropower Ltd.,456,467,448.5,461.47,47154,21744014.9,447.25,599.7,300.9,2025-04-15T14:59:37.738049,466.5,192,461.12,1785.79
