Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-04-21,131,NABIL,Nabil Bank Limited,494.9,495,490,490.87,49104,24161003.3,492.09,700,419,2025-04-21T14:59:50.701847,492,384,492.03,132814.69
2,2025-04-21,132,NIMB,Nepal Investment Mega Bank Limited,220,220,211,212.76,154754,32934104.6,216.29,295,147.4,2025-04-21T14:59:41.329276,212.5,424,212.81,72612
3,2025-04-21,133,SCB,Standard Chartered Bank Limited,630,639,625.5,633.01,15962,10076215.9,630.07,790,511,2025-04-21T14:59:49.682848,634.5,164,631.26,63569.2
4,2025-04-21,134,HBL,Himalayan Bank Limited,229,233.9,228.3,229.15,62257,14314523.7,233.62,312.1,167.1,2025-04-21T14:59:59.615306,231,262,229.92,49626.14
5,2025-04-21,135,SBI,Nepal SBI Bank Limited,440.1,440.1,422,424.22,63979,27225098.7,442.68,549,269,2025-04-21T14:57:23.486597,424.1,150,425.53,46236.41
6,2025-04-21,137,EBL,Everest Bank Limited,629.5,635,622.1,631.11,74610,47109574,625.05,790,492.1,2025-04-21T14:59:51.180984,629,324,631.41,81695.26
7,2025-04-21,139,NICA,NIC Asia Bank Ltd.,370,370,362.8,363.72,128678,47123111.3,369.81,573,341.6,2025-04-21T14:59:58.12207,364,510,366.2,54258.17
8,2025-04-21,140,MBL,Machhapuchhre Bank Limited,227,227.4,225,225.89,78523,17749308.5,228.68,295,157.8,2025-04-21T14:59:10.762693,226.9,182,226.03,26251.48
9,2025-04-21,141,LSL,Laxmi Sunrise Bank Limited,218.6,218.6,214.7,215.11,80096,17258233.9,216.31,300,143.6,2025-04-21T14:59:22.949345,214.9,218,215.46,52371.78
10,2025-04-21,142,KBL,Kumari Bank Limited,210,210,203.8,204.25,297115,60859579.6,205.96,272.9,129.6,2025-04-21T14:59:54.745169,204.1,628,204.83,53566.32
11,2025-04-21,145,SBL,Siddhartha Bank Limited,286,291,279.4,280.22,33749,9498343.1,286.08,380,214,2025-04-21T14:59:48.409671,281,161,281.44,39482.94
12,2025-04-21,147,SHL,Soaltee Hotel Limited,499.5,508,490,501.18,60608,30405985.6,501.9,636.5,416.5,2025-04-21T14:58:14.422758,500.6,138,501.68,51213.71
13,2025-04-21,148,TRH,Taragaon Regency Hotel Limited,1015,1047,1015,1028,3534,3633913,1026.95,1538,695.1,2025-04-21T14:57:28.922236,1028,30,1028.27,20170.6
14,2025-04-21,149,OHL,Oriental Hotels Limited,876.1,920,876,898,3215,2883801.8,879.95,1205,704,2025-04-21T14:52:36.561612,890,36,896.98,10636.77
15,2025-04-21,152,NHPC,National Hydro Power Company Limited,219.9,225,215.6,220.81,184273,40851242.3,217.55,290,136,2025-04-21T14:59:54.928709,221,501,221.68,5446.14
16,2025-04-21,153,BPCL,Butwal Power Company Limited,422,443,421.2,435.89,82501,35967854.8,422.1,536.5,284.4,2025-04-21T14:59:54.115595,437,518,435.96,14859.77
17,2025-04-21,154,CHCL,Chilime Hydropower Company Limited,504.9,504.9,494,496.72,71234,35494212.6,495.02,697,426.3,2025-04-21T14:59:57.49129,495.1,266,498.27,43623.92
18,2025-04-21,155,STC,Salt Trading Corporation,5150,5298,5126,5164.44,2063,10651499,5226.24,7000,4210,2025-04-21T14:59:58.746223,5200,65,5163.11,16563.24
19,2025-04-21,156,BBC,Bishal Bazar Company Limited,6100,6100,5885,5935.33,1196,7145710.3,6029,7247,3631,2025-04-21T14:59:24.331873,6034,68,5974.67,238006.73
20,2025-04-21,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,677.2,694,677.2,685.23,12488,8568804.1,682.9,930.2,613,2025-04-21T14:59:50.729889,690,82,686.16,17898.75
21,2025-04-21,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,847,853,840,848.54,11673,9921980.3,852.21,1155,800,2025-04-21T14:57:56.61444,846,126,849.99,27283.5
22,2025-04-21,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,787.2,796.9,787.2,792.05,6839,5421938.1,790.25,1099,674,2025-04-21T14:59:19.989321,792,64,792.79,14797.76
23,2025-04-21,171,SANIMA,Sanima Bank Limited,315.7,315.7,305,311.91,79029,24501253.5,309.54,382,228,2025-04-21T14:59:32.391507,312,276,310.02,42362.14
24,2025-04-21,172,NABBC,Narayani Development Bank Limited,1755.7,1854,1700,1776.67,92259,166249950.1,1791.46,2060,415,2025-04-21T14:59:48.948364,1770,107,1801.99,4663.18
25,2025-04-21,176,NICL,Nepal Insurance Co. Ltd.,819.3,822,807.5,807.85,7790,6352605.7,819.03,1162,795.3,2025-04-21T14:57:58.367059,810,74,815.48,15275.46
26,2025-04-21,177,RBCL,Rastriya Beema Company Limited,15007.4,15200,15007.4,15200,60,906894,15200.06,22493.9,12800,2025-04-21T14:20:05.359968,15200,6,15114.9,40528.75
27,2025-04-21,178,NLICL,National Life Insurance Co. Ltd.,649.8,649.8,626.1,631.53,47714,30169939.4,638.8,776.1,521.3,2025-04-21T14:59:52.272733,630,95,632.3,32916.19
28,2025-04-21,179,HEI,Himalayan Everest Insurance Limited,603,607,597.5,598.38,9043,5432825.5,609.3,810,567.5,2025-04-21T14:58:47.021978,597.5,61,600.77,14960.44
29,2025-04-21,180,UAIL,United Ajod Insurance Limited,637.07,659,630,652.92,28142,18086689.6,637.07,837.3,516,2025-04-21T14:59:50.018456,645,228,642.69,13711.32
30,2025-04-21,182,SPIL,Siddhartha Premier Insurance Limited,842.8,855.7,828.1,840.46,4793,4035462.4,854.1,1076,715.5,2025-04-21T14:56:29.482198,850,52,841.94,23587.93
31,2025-04-21,183,NIL,Neco Insurance Limited,751.1,764,751,762.41,10255,7781007.1,762.69,1050,735,2025-04-21T14:59:34.46519,762.5,54,758.75,19178.05
32,2025-04-21,184,PRIN,Prabhu Insurance Ltd.,920,920,900,903.4,18746,17004290.4,916.45,1113,755.3,2025-04-21T14:59:31.57852,908.9,122,907.08,13022.4
33,2025-04-21,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,739.8,739.8,709.1,731.11,13549,9797117.2,727.88,926,602,2025-04-21T14:59:57.521406,730,63,723.08,19174.37
34,2025-04-21,186,IGI,IGI Prudential insurance Limited,567.3,575,567.2,570.55,6952,3974082.4,572.06,760,508,2025-04-21T14:59:17.301451,571,54,571.64,17283.87
35,2025-04-21,187,NLIC,Nepal Life Insurance Co. Ltd.,775,777,764,772.36,21361,16504419.6,773.64,1060,566,2025-04-21T14:59:20.435388,773,152,772.64,69734.56
36,2025-04-21,188,LICN,Life Insurance Corporation (Nepal) Limited,967.1,972,960,962.88,24608,23749505.4,967.31,2475,960,2025-04-21T14:59:20.866925,962,273,965.11,48144
37,2025-04-21,192,SICL,Shikhar Insurance Co. Ltd.,820,824.6,811,818.97,27012,22122214.9,819.51,1120,670,2025-04-21T14:59:52.743621,822,130,818.97,23917.54
38,2025-04-21,194,NFS,Nepal Finance Ltd.,688,690,672,678.01,26676,18136839.9,686.21,2614.9,430,2025-04-21T14:59:51.071534,672.7,340,679.89,5688.12
39,2025-04-21,195,BNL,Bottlers Nepal (Balaju) Limited,17835.1,18000,17478.4,17739.2,30,533135,18199,22500,14900,2025-04-21T14:59:46.447418,18000,3,17771.16,34571.7
40,2025-04-21,204,GUFL,Gurkhas Finance Ltd.,591,599,585,585.96,11965,7039089.2,592.7,1041,548,2025-04-21T14:57:03.248762,585,123,588.3,5086.1
41,2025-04-21,210,CIT,Citizen Investment Trust,1961,1990,1961,1971.85,8776,17364063.8,1980.48,2700,1887,2025-04-21T14:59:59.842775,1975,193,1978.58,127809.65
42,2025-04-21,213,BNT,Bottlers Nepal (Terai) Limited,13021.1,13021.1,13001,13005.5,275,3578044.5,13041.5,18100,12300,2025-04-21T14:58:26.058083,13005,20,13011.07,15736.66
43,2025-04-21,219,UNL,Unilever Nepal Limited,47000,47398,46901.1,47000,40,1882991,47500,56805.8,38400,2025-04-21T14:03:25.4333,47000,4,47074.77,43272.9
44,2025-04-21,227,BFC,Best Finance Company Ltd.,540,550.4,540,542.68,13168,7159351.2,546.21,951.6,343,2025-04-21T14:59:14.874423,545,134,543.69,4832.15
45,2025-04-21,232,GFCL,Goodwill Finance Limited,675,675,660,662.19,26183,17352371.4,668.97,1353,438,2025-04-21T14:59:57.536372,661.4,166,662.73,6265.08
